Date,Year,Month,Day,Price,Return(1),Return(10)
2003/3/12,2003,3,12,6.19,-0.004823151,-0.049155146
2003/3/13,2003,3,13,6.39,0.032310178,-0.007763975
2003/3/14,2003,3,14,6.5,0.017214397,0
2003/3/17,2003,3,17,6.68,0.027692308,0.022970904
2003/3/18,2003,3,18,6.67,-0.001497006,0.037325039
2003/3/19,2003,3,19,6.75,0.011994003,0.048136646
2003/3/20,2003,3,20,6.74,-0.001481481,0.051482059
2003/3/21,2003,3,21,6.9,0.023738872,0.079812207
2003/3/24,2003,3,24,6.69,-0.030434783,0.0704
2003/3/25,2003,3,25,6.75,0.00896861,0.085209003
2003/3/26,2003,3,26,6.73,-0.002962963,0.08723748
2003/3/27,2003,3,27,6.69,-0.005943536,0.046948357
2003/3/28,2003,3,28,6.65,-0.005979073,0.023076923
2003/3/31,2003,3,31,6.52,-0.019548872,-0.023952096
2003/4/1,2003,4,1,6.61,0.013803681,-0.008995502
2003/4/2,2003,4,2,6.77,0.024205749,0.002962963
2003/4/3,2003,4,3,6.76,-0.001477105,0.002967359
2003/4/4,2003,4,4,6.79,0.00443787,-0.015942029
2003/4/7,2003,4,7,6.85,0.008836524,0.023916293
2003/4/8,2003,4,8,6.82,-0.004379562,0.01037037
2003/4/9,2003,4,9,6.77,-0.007331378,0.005943536
2003/4/10,2003,4,10,6.72,-0.007385524,0.004484305
2003/4/11,2003,4,11,6.72,0,0.010526316
2003/4/14,2003,4,14,6.81,0.013392857,0.044478528
2003/4/15,2003,4,15,6.88,0.010279001,0.040847201
2003/4/16,2003,4,16,6.82,-0.00872093,0.007385524
2003/4/17,2003,4,17,6.9,0.011730205,0.020710059
2003/4/18,2003,4,18,6.89,-0.001449275,0.014727541
2003/4/21,2003,4,21,6.89,0,0.005839416
2003/4/22,2003,4,22,6.96,0.010159652,0.020527859
2003/4/23,2003,4,23,7.03,0.010057471,0.038404727
2003/4/24,2003,4,24,6.99,-0.0056899,0.040178571
2003/4/25,2003,4,25,6.91,-0.011444921,0.02827381
2003/4/28,2003,4,28,7.02,0.015918958,0.030837004
2003/4/29,2003,4,29,7,-0.002849003,0.01744186
2003/4/30,2003,4,30,7.02,0.002857143,0.029325513
2003/5/2,2003,5,2,7.09,0.00997151,0.027536232
2003/5/5,2003,5,5,7.08,-0.001410437,0.027576197
2003/5/6,2003,5,6,7.15,0.009887006,0.037735849
2003/5/7,2003,5,7,7.13,-0.002797203,0.024425287
2003/5/8,2003,5,8,7.03,-0.014025245,0
2003/5/9,2003,5,9,7.14,0.015647226,0.021459227
2003/5/12,2003,5,12,7.19,0.007002801,0.040520984
2003/5/13,2003,5,13,7.18,-0.001390821,0.022792023
2003/5/14,2003,5,14,7.15,-0.004178273,0.021428571
2003/5/15,2003,5,15,7.17,0.002797203,0.021367521
2003/5/16,2003,5,16,7.17,0,0.011283498
2003/5/19,2003,5,19,7.06,-0.015341702,-0.002824859
2003/5/20,2003,5,20,7.06,0,-0.012587413
2003/5/21,2003,5,21,7.04,-0.002832861,-0.012622721
2003/5/22,2003,5,22,7.09,0.007102273,0.008534851
2003/5/23,2003,5,23,7.09,0,-0.007002801
2003/5/26,2003,5,26,7.1,0.001410437,-0.012517385
2003/5/27,2003,5,27,7.18,0.011267606,0
2003/5/28,2003,5,28,7.25,0.009749304,0.013986014
2003/5/29,2003,5,29,7.23,-0.002758621,0.008368201
2003/5/30,2003,5,30,7.29,0.008298755,0.016736402
2003/6/2,2003,6,2,7.33,0.005486968,0.038243626
2003/6/3,2003,6,3,7.36,0.004092769,0.042492918
2003/6/5,2003,6,5,7.41,0.006793478,0.052556818
2003/6/6,2003,6,6,7.5,0.012145749,0.057827927
2003/6/9,2003,6,9,7.42,-0.010666667,0.046544429
2003/6/10,2003,6,10,7.45,0.004043127,0.049295775
2003/6/11,2003,6,11,7.53,0.010738255,0.048746518
2003/6/12,2003,6,12,7.56,0.003984064,0.042758621
2003/6/13,2003,6,13,7.5,-0.007936508,0.037344398
2003/6/16,2003,6,16,7.63,0.017333333,0.046639232
2003/6/17,2003,6,17,7.66,0.003931848,0.045020464
2003/6/18,2003,6,18,7.66,0,0.04076087
2003/6/19,2003,6,19,7.54,-0.015665796,0.01754386
2003/6/20,2003,6,20,7.58,0.00530504,0.010666667
2003/6/23,2003,6,23,7.43,-0.019788918,0.001347709
2003/6/24,2003,6,24,7.42,-0.001345895,-0.004026846
2003/6/25,2003,6,25,7.37,-0.006738544,-0.02124834
2003/6/26,2003,6,26,7.4,0.004070556,-0.021164021
2003/6/27,2003,6,27,7.37,-0.004054054,-0.017333333
2003/6/30,2003,6,30,7.31,-0.008141113,-0.041939712
2003/7/1,2003,7,1,7.3,-0.001367989,-0.046997389
2003/7/2,2003,7,2,7.41,0.015068493,-0.032637076
2003/7/3,2003,7,3,7.38,-0.004048583,-0.021220159
2003/7/4,2003,7,4,7.35,-0.004065041,-0.030343008
2003/7/7,2003,7,7,7.49,0.019047619,0.00807537
2003/7/8,2003,7,8,7.47,-0.002670227,0.006738544
2003/7/9,2003,7,9,7.4,-0.009370817,0.004070556
2003/7/10,2003,7,10,7.34,-0.008108108,-0.008108108
2003/7/11,2003,7,11,7.41,0.009536785,0.005427408
2003/7/14,2003,7,14,7.46,0.006747638,0.020519836
2003/7/15,2003,7,15,7.44,-0.002680965,0.019178082
2003/7/16,2003,7,16,7.38,-0.008064516,-0.004048583
2003/7/17,2003,7,17,7.31,-0.009485095,-0.009485095
2003/7/18,2003,7,18,7.37,0.008207934,0.002721088
2003/7/21,2003,7,21,7.27,-0.013568521,-0.029372497
2003/7/22,2003,7,22,7.33,0.008253095,-0.018741633
2003/7/23,2003,7,23,7.33,0,-0.009459459
2003/7/24,2003,7,24,7.36,0.004092769,0.002724796
2003/7/25,2003,7,25,7.41,0.006793478,0
2003/7/28,2003,7,28,7.44,0.004048583,-0.002680965
2003/7/29,2003,7,29,7.41,-0.004032258,-0.004032258
2003/7/30,2003,7,30,7.39,-0.002699055,0.001355014
2003/7/31,2003,7,31,7.41,0.00270636,0.013679891
2003/8/1,2003,8,1,7.32,-0.012145749,-0.006784261
2003/8/4,2003,8,4,7.31,-0.00136612,0.005502063
2003/8/5,2003,8,5,7.28,-0.004103967,-0.006821282
2003/8/6,2003,8,6,7.26,-0.002747253,-0.009549795
2003/8/7,2003,8,7,7.27,0.00137741,-0.012228261
2003/8/8,2003,8,8,7.31,0.005502063,-0.013495277
2003/8/11,2003,8,11,7.32,0.001367989,-0.016129032
2003/8/12,2003,8,12,7.39,0.009562842,-0.002699055
2003/8/13,2003,8,13,7.35,-0.00541272,-0.00541272
2003/8/14,2003,8,14,7.43,0.010884354,0.002699055
2003/8/15,2003,8,15,7.42,-0.001345895,0.013661202
2003/8/18,2003,8,18,7.46,0.005390836,0.020519836
2003/8/19,2003,8,19,7.45,-0.001340483,0.023351648
2003/8/20,2003,8,20,7.41,-0.005369128,0.020661157
2003/8/21,2003,8,21,7.43,0.002699055,0.022008253
2003/8/22,2003,8,22,7.37,-0.00807537,0.008207934
2003/8/25,2003,8,25,7.33,-0.005427408,0.00136612
2003/8/26,2003,8,26,7.31,-0.002728513,-0.01082544
2003/8/27,2003,8,27,7.33,0.002735978,-0.002721088
2003/8/28,2003,8,28,7.35,0.002728513,-0.01076716
2003/8/29,2003,8,29,7.36,0.001360544,-0.008086253
2003/9/1,2003,9,1,7.42,0.008152174,-0.00536193
2003/9/2,2003,9,2,7.46,0.005390836,0.001342282
2003/9/3,2003,9,3,7.5,0.00536193,0.012145749
2003/9/4,2003,9,4,7.53,0.004,0.01345895
2003/9/5,2003,9,5,7.52,-0.001328021,0.020352782
2003/9/8,2003,9,8,7.61,0.011968085,0.038199181
2003/9/9,2003,9,9,7.55,-0.007884363,0.032831737
2003/9/10,2003,9,10,7.49,-0.00794702,0.021828104
2003/9/12,2003,9,12,7.5,0.001335113,0.020408163
2003/9/15,2003,9,15,7.53,0.004,0.023097826
2003/9/16,2003,9,16,7.61,0.01062417,0.025606469
2003/9/17,2003,9,17,7.58,-0.003942181,0.016085791
2003/9/18,2003,9,18,7.67,0.011873351,0.022666667
2003/9/19,2003,9,19,7.62,-0.006518905,0.011952191
2003/9/22,2003,9,22,7.5,-0.015748031,-0.002659574
2003/9/23,2003,9,23,7.51,0.001333333,-0.013140604
2003/9/24,2003,9,24,7.43,-0.010652463,-0.01589404
2003/9/25,2003,9,25,7.39,-0.00538358,-0.013351135
2003/9/26,2003,9,26,7.35,-0.00541272,-0.02
2003/9/29,2003,9,29,7.37,0.002721088,-0.02124834
2003/9/30,2003,9,30,7.33,-0.005427408,-0.036793693
2003/10/1,2003,10,1,7.45,0.016371078,-0.017150396
2003/10/2,2003,10,2,7.49,0.005369128,-0.023468057
2003/10/3,2003,10,3,7.57,0.010680908,-0.00656168
2003/10/6,2003,10,6,7.57,0,0.009333333
2003/10/7,2003,10,7,7.6,0.003963012,0.011984021
2003/10/8,2003,10,8,7.59,-0.001315789,0.02153432
2003/10/9,2003,10,9,7.64,0.006587615,0.033829499
2003/10/13,2003,10,13,7.68,0.005235602,0.044897959
2003/10/14,2003,10,14,7.73,0.006510417,0.048846676
2003/10/15,2003,10,15,7.73,0,0.054570259
2003/10/16,2003,10,16,7.72,-0.001293661,0.036241611
2003/10/17,2003,10,17,7.65,-0.009067358,0.021361816
2003/10/20,2003,10,20,7.68,0.003921569,0.014531044
2003/10/21,2003,10,21,7.71,0.00390625,0.018494055
2003/10/22,2003,10,22,7.62,-0.011673152,0.002631579
2003/10/23,2003,10,23,7.59,-0.003937008,0
2003/10/24,2003,10,24,7.57,-0.002635046,-0.009162304
2003/10/27,2003,10,27,7.58,0.001321004,-0.013020833
2003/10/28,2003,10,28,7.67,0.011873351,-0.007761966
2003/10/29,2003,10,29,7.68,0.001303781,-0.006468305
2003/10/30,2003,10,30,7.67,-0.001302083,-0.006476684
2003/10/31,2003,10,31,7.68,0.001303781,0.003921569
2003/11/3,2003,11,3,7.74,0.0078125,0.0078125
2003/11/4,2003,11,4,7.7,-0.005167959,-0.001297017
2003/11/5,2003,11,5,7.68,-0.002597403,0.007874016
2003/11/6,2003,11,6,7.68,0,0.011857708
2003/11/7,2003,11,7,7.67,-0.001302083,0.01321004
2003/11/10,2003,11,10,7.65,-0.002607562,0.009234828
2003/11/11,2003,11,11,7.63,-0.002614379,-0.005215124
2003/11/12,2003,11,12,7.71,0.010484928,0.00390625
2003/11/13,2003,11,13,7.74,0.003891051,0.009126467
2003/11/14,2003,11,14,7.74,0,0.0078125
2003/11/17,2003,11,17,7.65,-0.011627907,-0.011627907
2003/11/18,2003,11,18,7.63,-0.002614379,-0.009090909
2003/11/19,2003,11,19,7.65,0.002621232,-0.00390625
2003/11/20,2003,11,20,7.62,-0.003921569,-0.0078125
2003/11/21,2003,11,21,7.62,0,-0.006518905
2003/11/24,2003,11,24,7.75,0.017060367,0.013071895
2003/11/25,2003,11,25,7.75,0,0.015727392
2003/11/26,2003,11,26,7.79,0.00516129,0.010376135
2003/11/27,2003,11,27,7.84,0.006418485,0.012919897
2003/11/28,2003,11,28,7.82,-0.00255102,0.010335917
2003/12/1,2003,12,1,7.94,0.015345269,0.037908497
2003/12/2,2003,12,2,7.91,-0.003778338,0.036697248
2003/12/3,2003,12,3,7.93,0.002528445,0.036601307
2003/12/4,2003,12,4,7.93,0,0.040682415
2003/12/5,2003,12,5,7.88,-0.00630517,0.034120735
2003/12/8,2003,12,8,7.88,0,0.016774194
2003/12/9,2003,12,9,7.87,-0.001269036,0.015483871
2003/12/10,2003,12,10,7.84,-0.003811944,0.006418485
2003/12/11,2003,12,11,7.9,0.007653061,0.007653061
2003/12/12,2003,12,12,7.93,0.003797468,0.014066496
2003/12/15,2003,12,15,7.91,-0.002522068,-0.003778338
2003/12/16,2003,12,16,7.94,0.003792668,0.003792668
2003/12/17,2003,12,17,7.93,-0.001259446,0
2003/12/18,2003,12,18,8.02,0.011349306,0.011349306
2003/12/19,2003,12,19,8.03,0.001246883,0.019035533
2003/12/22,2003,12,22,8.04,0.00124533,0.020304569
2003/12/23,2003,12,23,8.06,0.002487562,0.024142313
2003/12/24,2003,12,24,8.06,0,0.028061224
2003/12/25,2003,12,25,8.05,-0.001240695,0.018987342
2003/12/26,2003,12,26,8.08,0.003726708,0.018915511
2003/12/29,2003,12,29,8.14,0.007425743,0.029077118
2003/12/30,2003,12,30,8.17,0.003685504,0.028967254
2003/12/31,2003,12,31,8.19,0.00244798,0.032786885
2004/1/2,2004,1,2,8.21,0.002442002,0.023690773
2004/1/5,2004,1,5,8.3,0.010962241,0.03362391
2004/1/6,2004,1,6,8.3,0,0.032338308
2004/1/7,2004,1,7,8.3,0,0.029776675
2004/1/8,2004,1,8,8.32,0.002409639,0.032258065
2004/1/9,2004,1,9,8.31,-0.001201923,0.032298137
2004/1/12,2004,1,12,8.31,0,0.028465347
2004/1/13,2004,1,13,8.27,-0.004813478,0.015970516
2004/1/14,2004,1,14,8.32,0.006045949,0.018359853
2004/1/15,2004,1,15,8.29,-0.003605769,0.012210012
2004/1/16,2004,1,16,8.33,0.00482509,0.014616322
2004/1/19,2004,1,19,8.31,-0.00240096,0.001204819
2004/1/20,2004,1,20,8.28,-0.003610108,-0.002409639
2004/1/27,2004,1,27,8.29,0.001207729,-0.001204819
2004/1/28,2004,1,28,8.23,-0.007237636,-0.010817308
2004/1/29,2004,1,29,8.2,-0.0036452,-0.013237064
2004/1/30,2004,1,30,8.16,-0.004878049,-0.018050542
2004/2/2,2004,2,2,8.18,0.00245098,-0.010882709
2004/2/3,2004,2,3,8.15,-0.003667482,-0.020432692
2004/2/4,2004,2,4,8.13,-0.002453988,-0.019300362
2004/2/5,2004,2,5,8.12,-0.001230012,-0.025210084
2004/2/6,2004,2,6,8.2,0.009852217,-0.013237064
2004/2/9,2004,2,9,8.24,0.004878049,-0.004830918
2004/2/10,2004,2,10,8.26,0.002427184,-0.003618818
2004/2/11,2004,2,11,8.29,0.003631961,0.007290401
2004/2/12,2004,2,12,8.28,-0.001206273,0.009756098
2004/2/13,2004,2,13,8.26,-0.002415459,0.012254902
2004/2/16,2004,2,16,8.24,-0.002421308,0.007334963
2004/2/17,2004,2,17,8.33,0.01092233,0.02208589
2004/2/18,2004,2,18,8.33,0,0.024600246
2004/2/19,2004,2,19,8.34,0.00120048,0.027093596
2004/2/20,2004,2,20,8.33,-0.001199041,0.015853659
2004/2/23,2004,2,23,8.28,-0.006002401,0.004854369
2004/2/24,2004,2,24,8.23,-0.006038647,-0.003631961
2004/2/25,2004,2,25,8.28,0.006075334,-0.001206273
2004/2/26,2004,2,26,8.26,-0.002415459,-0.002415459
2004/2/27,2004,2,27,8.25,-0.001210654,-0.001210654
2004/3/1,2004,3,1,8.32,0.008484848,0.009708738
2004/3/2,2004,3,2,8.32,0,-0.00120048
2004/3/3,2004,3,3,8.26,-0.007211538,-0.008403361
2004/3/4,2004,3,4,8.29,0.003631961,-0.005995204
2004/3/5,2004,3,5,8.31,0.002412545,-0.00240096
2004/3/8,2004,3,8,8.33,0.002406739,0.006038647
2004/3/9,2004,3,9,8.27,-0.007202881,0.004860267
2004/3/10,2004,3,10,8.19,-0.009673519,-0.010869565
2004/3/11,2004,3,11,8.01,-0.021978022,-0.030266344
2004/3/12,2004,3,12,8.09,0.009987516,-0.019393939
2004/3/15,2004,3,15,7.98,-0.013597033,-0.040865385
2004/3/16,2004,3,16,7.99,0.001253133,-0.039663462
2004/3/17,2004,3,17,8.08,0.01126408,-0.021791768
2004/3/18,2004,3,18,8.04,-0.004950495,-0.030156815
2004/3/19,2004,3,19,8.02,-0.002487562,-0.034897714
2004/3/22,2004,3,22,7.88,-0.017456359,-0.054021609
2004/3/23,2004,3,23,7.9,0.002538071,-0.044740024
2004/3/24,2004,3,24,7.88,-0.002531646,-0.037851038
2004/3/25,2004,3,25,7.96,0.010152284,-0.006242197
2004/3/26,2004,3,26,7.97,0.001256281,-0.014833127
2004/3/29,2004,3,29,8.04,0.008782936,0.007518797
2004/3/30,2004,3,30,8.06,0.002487562,0.008760951
2004/3/31,2004,3,31,8.03,-0.003722084,-0.006188119
2004/4/1,2004,4,1,8.06,0.00373599,0.002487562
2004/4/2,2004,4,2,8.18,0.014888337,0.019950125
2004/4/5,2004,4,5,8.2,0.002444988,0.040609137
2004/4/6,2004,4,6,8.16,-0.004878049,0.032911392
2004/4/7,2004,4,7,8.12,-0.004901961,0.030456853
2004/4/8,2004,4,8,8.18,0.007389163,0.027638191
2004/4/9,2004,4,9,8.14,-0.004889976,0.021329987
2004/4/12,2004,4,12,8.15,0.001228501,0.013681592
2004/4/13,2004,4,13,8.12,-0.003680982,0.007444169
2004/4/14,2004,4,14,8.05,-0.00862069,0.00249066
2004/4/15,2004,4,15,8.04,-0.001242236,-0.00248139
2004/4/16,2004,4,16,8.1,0.007462687,-0.009779951
2004/4/19,2004,4,19,8.12,0.002469136,-0.009756098
2004/4/20,2004,4,20,8.07,-0.006157635,-0.011029412
2004/4/21,2004,4,21,8.05,-0.002478315,-0.00862069
2004/4/22,2004,4,22,8.13,0.009937888,-0.006112469
2004/4/23,2004,4,23,8.17,0.004920049,0.003685504
2004/4/26,2004,4,26,8.12,-0.006119951,-0.003680982
2004/4/27,2004,4,27,8.14,0.002463054,0.002463054
2004/4/28,2004,4,28,8.05,-0.011056511,0
2004/4/29,2004,4,29,8.02,-0.003726708,-0.002487562
2004/4/30,2004,4,30,8.01,-0.001246883,-0.011111111
2004/5/3,2004,5,3,8.06,0.006242197,-0.007389163
2004/5/4,2004,5,4,8.06,0,-0.001239157
2004/5/5,2004,5,5,8.15,0.011166253,0.01242236
2004/5/6,2004,5,6,8.05,-0.012269939,-0.009840098
2004/5/7,2004,5,7,7.98,-0.008695652,-0.023255814
2004/5/10,2004,5,10,7.84,-0.01754386,-0.034482759
2004/5/11,2004,5,11,7.92,0.010204082,-0.027027027
2004/5/12,2004,5,12,7.86,-0.007575758,-0.023602484
2004/5/13,2004,5,13,7.9,0.005089059,-0.014962594
2004/5/14,2004,5,14,7.87,-0.003797468,-0.017478152
2004/5/17,2004,5,17,7.81,-0.007623888,-0.03101737
2004/5/18,2004,5,18,7.86,0.006402049,-0.024813896
2004/5/19,2004,5,19,7.88,0.002544529,-0.033128834
2004/5/20,2004,5,20,7.88,0,-0.021118012
2004/5/21,2004,5,21,7.9,0.002538071,-0.010025063
2004/5/24,2004,5,24,7.93,0.003797468,0.011479592
2004/5/25,2004,5,25,7.97,0.005044136,0.006313131
2004/5/26,2004,5,26,8.02,0.006273526,0.020356234
2004/5/27,2004,5,27,8.07,0.006234414,0.021518987
2004/5/28,2004,5,28,8.07,0,0.025412961
2004/5/31,2004,5,31,8.06,-0.001239157,0.032010243
2004/6/1,2004,6,1,8.04,-0.00248139,0.022900763
2004/6/2,2004,6,2,8.09,0.006218905,0.026649746
2004/6/3,2004,6,3,8.05,-0.004944376,0.021573604
2004/6/4,2004,6,4,8.1,0.00621118,0.025316456
2004/6/7,2004,6,7,8.22,0.014814815,0.036569987
2004/6/8,2004,6,8,8.24,0.00243309,0.033877039
2004/6/9,2004,6,9,8.15,-0.01092233,0.016209476
2004/6/10,2004,6,10,8.16,0.001226994,0.011152416
2004/6/11,2004,6,11,8.16,0,0.011152416
2004/6/14,2004,6,14,8.07,-0.011029412,0.001240695
2004/6/15,2004,6,15,8.14,0.008674102,0.012437811
2004/6/16,2004,6,16,8.2,0.007371007,0.013597033
2004/6/17,2004,6,17,8.17,-0.003658537,0.014906832
2004/6/18,2004,6,18,8.19,0.00244798,0.011111111
2004/6/21,2004,6,21,8.21,0.002442002,-0.001216545
2004/6/23,2004,6,23,8.19,-0.002436054,-0.006067961
2004/6/24,2004,6,24,8.18,-0.001221001,0.003680982
2004/6/25,2004,6,25,8.19,0.001222494,0.003676471
2004/6/28,2004,6,28,8.21,0.002442002,0.006127451
2004/6/29,2004,6,29,8.2,-0.001218027,0.016109046
2004/6/30,2004,6,30,8.17,-0.003658537,0.003685504
2004/7/1,2004,7,1,8.15,-0.00244798,-0.006097561
2004/7/2,2004,7,2,8.11,-0.004907975,-0.007343941
2004/7/5,2004,7,5,8.13,0.002466091,-0.007326007
2004/7/6,2004,7,6,8.07,-0.007380074,-0.017052375
2004/7/7,2004,7,7,8.07,0,-0.014652015
2004/7/8,2004,7,8,8.06,-0.001239157,-0.014669927
2004/7/9,2004,7,9,8.09,0.003722084,-0.012210012
2004/7/12,2004,7,12,8.06,-0.003708282,-0.018270402
2004/7/13,2004,7,13,8.06,0,-0.017073171
2004/7/14,2004,7,14,8.03,-0.003722084,-0.017135863
2004/7/15,2004,7,15,8,-0.00373599,-0.018404908
2004/7/16,2004,7,16,7.97,-0.00375,-0.017262639
2004/7/19,2004,7,19,7.98,0.001254705,-0.018450185
2004/7/20,2004,7,20,8.02,0.005012531,-0.006195787
2004/7/21,2004,7,21,8,-0.002493766,-0.008674102
2004/7/22,2004,7,22,7.94,-0.0075,-0.014888337
2004/7/23,2004,7,23,7.9,-0.005037783,-0.023485785
2004/7/26,2004,7,26,7.83,-0.008860759,-0.02853598
2004/7/27,2004,7,27,7.91,0.010217114,-0.018610422
2004/7/28,2004,7,28,7.93,0.002528445,-0.0124533
2004/7/29,2004,7,29,7.99,0.007566204,-0.00125
2004/7/30,2004,7,30,7.98,-0.001251564,0.001254705
2004/8/2,2004,8,2,7.98,0,0
2004/8/3,2004,8,3,7.97,-0.001253133,-0.006234414
2004/8/4,2004,8,4,7.95,-0.00250941,-0.00625
2004/8/5,2004,8,5,7.9,-0.006289308,-0.005037783
2004/8/6,2004,8,6,7.77,-0.016455696,-0.016455696
2004/8/9,2004,8,9,7.78,0.001287001,-0.006385696
2004/8/10,2004,8,10,7.85,0.008997429,-0.007585335
2004/8/11,2004,8,11,7.82,-0.003821656,-0.013871375
2004/8/12,2004,8,12,7.76,-0.007672634,-0.028785982
2004/8/13,2004,8,13,7.75,-0.00128866,-0.028822055
2004/8/16,2004,8,16,7.89,0.018064516,-0.011278195
2004/8/17,2004,8,17,7.91,0.002534854,-0.007528231
2004/8/18,2004,8,18,7.96,0.006321113,0.001257862
2004/8/19,2004,8,19,7.93,-0.003768844,0.003797468
2004/8/20,2004,8,20,7.96,0.003783102,0.024453024
2004/8/23,2004,8,23,7.98,0.002512563,0.025706941
2004/8/26,2004,8,26,7.99,0.001253133,0.017834395
2004/8/27,2004,8,27,8.04,0.006257822,0.028132992
2004/8/30,2004,8,30,7.97,-0.008706468,0.027061856
2004/8/31,2004,8,31,7.96,-0.001254705,0.027096774
2004/9/1,2004,9,1,7.99,0.003768844,0.012674271
2004/9/2,2004,9,2,8.04,0.006257822,0.016434893
2004/9/3,2004,9,3,8.03,-0.001243781,0.00879397
2004/9/6,2004,9,6,8.03,0,0.01261034
2004/9/7,2004,9,7,8.08,0.00622665,0.015075377
2004/9/8,2004,9,8,8.05,-0.003712871,0.00877193
2004/9/9,2004,9,9,8.06,0.001242236,0.008760951
2004/9/10,2004,9,10,8.11,0.006203474,0.008706468
2004/9/13,2004,9,13,8.17,0.007398274,0.025094103
2004/9/14,2004,9,14,8.16,-0.00122399,0.025125628
2004/9/15,2004,9,15,8.09,-0.008578431,0.012515645
2004/9/16,2004,9,16,8.09,0,0.006218905
2004/9/17,2004,9,17,8.15,0.007416564,0.01494396
2004/9/20,2004,9,20,8.11,-0.004907975,0.00996264
2004/9/21,2004,9,21,8.18,0.008631319,0.012376238
2004/9/22,2004,9,22,8.12,-0.007334963,0.008695652
2004/9/23,2004,9,23,8.08,-0.004926108,0.00248139
2004/9/24,2004,9,24,8.1,0.002475248,-0.001233046
2004/9/27,2004,9,27,8.05,-0.00617284,-0.014687882
2004/9/29,2004,9,29,8.12,0.008695652,-0.004901961
2004/9/30,2004,9,30,8.11,-0.001231527,0.002472188
2004/10/1,2004,10,1,8.26,0.018495684,0.021013597
2004/10/4,2004,10,4,8.28,0.002421308,0.01595092
2004/10/5,2004,10,5,8.27,-0.001207729,0.01972873
2004/10/6,2004,10,6,8.3,0.00362757,0.014669927
2004/10/7,2004,10,7,8.24,-0.007228916,0.014778325
2004/10/8,2004,10,8,8.19,-0.006067961,0.013613861
2004/10/11,2004,10,11,8.2,0.001221001,0.012345679
2004/10/12,2004,10,12,8.15,-0.006097561,0.01242236
2004/10/13,2004,10,13,8.1,-0.006134969,-0.002463054
2004/10/14,2004,10,14,8.04,-0.007407407,-0.008631319
2004/10/15,2004,10,15,8.05,0.001243781,-0.025423729
2004/10/18,2004,10,18,8.08,0.003726708,-0.024154589
2004/10/19,2004,10,19,8.08,0,-0.022974607
2004/10/20,2004,10,20,8.03,-0.006188119,-0.03253012
2004/10/21,2004,10,21,8.07,0.00498132,-0.020631068
2004/10/22,2004,10,22,8.04,-0.003717472,-0.018315018
2004/10/26,2004,10,26,8.08,0.004975124,-0.014634146
2004/10/27,2004,10,27,8.15,0.008663366,0
2004/10/28,2004,10,28,8.16,0.001226994,0.007407407
2004/10/29,2004,10,29,8.13,-0.003676471,0.01119403
2004/11/1,2004,11,1,8.17,0.004920049,0.014906832
2004/11/2,2004,11,2,8.2,0.003671971,0.014851485
2004/11/3,2004,11,3,8.25,0.006097561,0.021039604
2004/11/4,2004,11,4,8.32,0.008484848,0.03611457
2004/11/5,2004,11,5,8.32,0,0.030978934
2004/11/8,2004,11,8,8.26,-0.007211538,0.027363184
2004/11/9,2004,11,9,8.26,0,0.022277228
2004/11/10,2004,11,10,8.29,0.003631961,0.017177914
2004/11/11,2004,11,11,8.34,0.006031363,0.022058824
2004/11/12,2004,11,12,8.38,0.004796163,0.030750308
2004/11/15,2004,11,15,8.35,-0.003579952,0.022031824
2004/11/16,2004,11,16,8.29,-0.007185629,0.01097561
2004/11/17,2004,11,17,8.29,0,0.004848485
2004/11/18,2004,11,18,8.25,-0.00482509,-0.008413462
2004/11/19,2004,11,19,8.2,-0.006060606,-0.014423077
2004/11/22,2004,11,22,8.18,-0.002439024,-0.00968523
2004/11/23,2004,11,23,8.18,0,-0.00968523
2004/11/24,2004,11,24,8.18,0,-0.013268999
2004/11/25,2004,11,25,8.19,0.001222494,-0.017985612
2004/11/26,2004,11,26,8.17,-0.002442002,-0.025059666
2004/11/29,2004,11,29,8.17,0,-0.021556886
2004/11/30,2004,11,30,8.14,-0.003671971,-0.018094089
2004/12/1,2004,12,1,8.26,0.014742015,-0.003618818
2004/12/2,2004,12,2,8.26,0,0.001212121
2004/12/3,2004,12,3,8.28,0.002421308,0.009756098
2004/12/6,2004,12,6,8.28,0,0.012224939
2004/12/7,2004,12,7,8.24,-0.004830918,0.007334963
2004/12/8,2004,12,8,8.29,0.006067961,0.013447433
2004/12/9,2004,12,9,8.29,0,0.012210012
2004/12/10,2004,12,10,8.3,0.001206273,0.015911873
2004/12/13,2004,12,13,8.36,0.007228916,0.023255814
2004/12/14,2004,12,14,8.39,0.003588517,0.030712531
2004/12/15,2004,12,15,8.4,0.001191895,0.016949153
2004/12/16,2004,12,16,8.4,0,0.016949153
2004/12/17,2004,12,17,8.32,-0.00952381,0.004830918
2004/12/20,2004,12,20,8.36,0.004807692,0.009661836
2004/12/21,2004,12,21,8.39,0.003588517,0.018203883
2004/12/22,2004,12,22,8.42,0.003575685,0.015681544
2004/12/23,2004,12,23,8.42,0,0.015681544
