,Date,Price
720,1999/8/6,0.09627127179637776
721,1999/8/7,0.09532702436158332
722,1999/8/9,0.09532702436158332
723,1999/8/10,0.09815976666596683
724,1999/8/11,0.08871729231802201
725,1999/8/12,0.10193675640514462
726,1999/8/13,0.10382525127473352
727,1999/8/16,0.11232347818788371
728,1999/8/17,0.11043498331829482
729,1999/8/18,0.11232347818788371
730,1999/8/19,0.10949073588350038
731,1999/8/20,0.10949073588350038
732,1999/8/21,0.11893321023144503
733,1999/8/23,0.11798896279665058
734,1999/8/24,0.12365444740541744
735,1999/8/25,0.11421197305747278
736,1999/8/26,0.12365444740541744
737,1999/8/27,0.11232347818788371
738,1999/8/30,0.10760224101391147
739,1999/8/31,0.10288100383993906
740,1999/9/1,0.09532702436158332
741,1999/9/2,0.10193675640514462
742,1999/9/3,0.09910401410076128
743,1999/9/4,0.11704471536185612
744,1999/9/6,0.1142096642096638
745,1999/9/7,0.11783505448377843
746,1999/9/8,0.12065720608370244
747,1999/9/9,0.11689433728380381
748,1999/9/10,0.13288652968337256
749,1999/9/13,0.142293701683119
750,1999/9/14,0.139471550083195
751,1999/9/15,0.1281829436834995
752,1999/9/16,0.12347935768362626
753,1999/9/17,0.1159536200838292
754,1999/9/18,0.11971648888372782
755,1999/9/20,0.11971648888372782
756,1999/9/22,0.09996142768426047
757,1999/9/23,0.09996142768426047
758,1999/9/27,0.0783249320848439
759,1999/9/28,0.08867282128456497
760,1999/9/29,0.08867282128456497
761,1999/9/30,0.0914949728844888
762,1999/10/1,0.10573300573300534
763,1999/10/2,0.10761670761670718
764,1999/10/4,0.11797706797706749
765,1999/10/5,0.12927927927927887
766,1999/10/6,0.12068035096836043
767,1999/10/7,0.13758919113385118
768,1999/10/8,0.1441648511982087
769,1999/10/11,0.14886175124417844
770,1999/10/12,0.15167989127176018
771,1999/10/13,0.14604361121659654
772,1999/10/14,0.12819539104191188
773,1999/10/15,0.12349849099594233
774,1999/10/16,0.09531709072012431
775,1999/10/18,0.09531709072012431
776,1999/10/19,0.07746887054543966
777,1999/10/20,0.08592329062818503
778,1999/10/21,0.10189275078448186
779,1999/10/22,0.10658965083045142
780,1999/10/25,0.12631663102352406
781,1999/10/26,0.12349849099594233
782,1999/10/27,0.12161973097755434
783,1999/10/28,0.12255911098674825
784,1999/10/29,0.15167989127176018
785,1999/10/30,0.16858873143725092
786,1999/11/1,0.16858873143725092
787,1999/11/2,0.17046749145563891
788,1999/11/3,0.17140687146483283
789,1999/11/4,0.18643695161193574
790,1999/11/5,0.2014670317590385
791,1999/11/6,0.19735739481223036
792,1999/11/8,0.1982928302769274
793,1999/11/9,0.20764718492389792
794,1999/11/10,0.21980784596495953
795,1999/11/11,0.25254808722935657
796,1999/11/15,0.2796757157055711
797,1999/11/16,0.3068033441817858
798,1999/11/17,0.3152222633640593
799,1999/11/18,0.29370724767602696
800,1999/11/19,0.3227057470816357
801,1999/11/20,0.3292537953345151
802,1999/11/22,0.32644748894042386
803,1999/11/23,0.32644748894042386
804,1999/11/24,0.32457661801102977
805,1999/11/25,0.3432853273049708
806,1999/11/26,0.3517042464872443
807,1999/11/29,0.36947752031648845
808,1999/11/30,0.3722838267105796
809,1999/12/1,0.34702706916375914
810,1999/12/2,0.3554459883460326
811,1999/12/3,0.361994036598912
812,1999/12/4,0.3891216650751265
813,1999/12/6,0.3772752239710582
814,1999/12/7,0.40697388109172794
815,1999/12/8,0.41254237930185356
816,1999/12/9,0.4255355417921465
817,1999/12/10,0.42924787393223024
818,1999/12/13,0.4376006212474186
819,1999/12/14,0.4440972024925651
820,1999/12/15,0.43481637214235586
821,1999/12/16,0.4190389605469999
822,1999/12/17,0.42924787393223024
823,1999/12/18,0.4431691194575442
824,1999/12/20,0.4431691194575442
825,1999/12/21,0.44224103642252316
826,1999/12/22,0.445025285527586
827,1999/12/23,0.45152186677273254
828,1999/12/24,0.4747239426482558
829,1999/12/27,0.47936435782336034
830,1999/12/28,0.4895732712085907
831,1999/12/29,0.5016383506638626
832,1999/12/30,0.509991097979051
833,2000/1/4,0.5044225997689256
834,2000/1/5,0.4719396935431929
835,2000/1/6,0.40903401560889363
836,2000/1/7,0.3749815932852299
837,2000/1/10,0.3878662936239135
