,Day,Month,Year,Date,Price,10D Return,600roll_mean,600roll_std,State,Invest,In_time,In_Price
262,2,12,1997,1997-12-02,10.89,-0.01,-0.0031016627452471446,0.037030514726973364,mid,0,0,
263,3,12,1997,1997-12-03,10.89,-0.013586957,-0.0031413797689393906,0.0369656807457642,mid,0,0,
264,4,12,1997,1997-12-04,10.72,-0.021004566,-0.003208788018867921,0.03691191797223077,mid,0,0,
265,5,12,1997,1997-12-05,10.69,-0.029945554,-0.0033093021766917256,0.03687866105733771,mid,0,0,
266,6,12,1997,1997-12-06,10.79,-0.008272059,-0.003327889280898873,0.036810527960288504,mid,0,0,
267,8,12,1997,1997-12-08,10.83,0.00744186,-0.003287703649253728,0.036747418895250995,mid,0,0,
268,9,12,1997,1997-12-09,10.89,0.018709074,-0.0032059312416356845,0.03670330803170996,mid,0,0,
269,10,12,1997,1997-12-10,10.85,0.00462963,-0.0031769106444444408,0.036638126104326235,mid,0,0,
270,11,12,1997,1997-12-11,10.82,0.00744879,-0.0031377014169741663,0.03657591058090787,mid,0,0,
271,12,12,1997,1997-12-12,10.84,0.007434944,-0.00309883139705882,0.03651399283286856,mid,0,0,
272,13,12,1997,1997-12-13,10.8,-0.008264463,-0.003117753124542121,0.03644815058657723,mid,0,0,
273,15,12,1997,1997-12-15,10.87,-0.001836547,-0.0031130771897810183,0.036381416822819215,mid,0,0,
274,16,12,1997,1997-12-16,10.82,0.009328358,-0.003067835607272724,0.036322715702190686,mid,0,0,
275,17,12,1997,1997-12-17,10.83,0.013096352,-0.003009269710144924,0.036269667041606245,mid,0,0,
276,18,12,1997,1997-12-18,10.81,0.001853568,-0.002991714339350177,0.03620508048120993,mid,0,0,
277,19,12,1997,1997-12-19,10.8,-0.002770083,-0.0029909171043165433,0.036139671706178204,mid,0,0,
278,20,12,1997,1997-12-20,10.69,-0.018365473,-0.00304602303942652,0.03608635456326775,mid,0,0,
279,22,12,1997,1997-12-22,10.76,-0.008294931,-0.0030647691392857107,0.03602299139649223,mid,0,0,
280,23,12,1997,1997-12-23,10.53,-0.026802218,-0.003149244046263342,0.03598647860719802,mid,0,0,
281,24,12,1997,1997-12-24,10.47,-0.034132841,-0.0032591149574468055,0.03596974009965557,mid,0,0,
282,26,12,1997,1997-12-26,10.59,-0.019444444,-0.003316306932862188,0.03591879524401656,mid,0,0,
283,27,12,1997,1997-12-27,10.55,-0.029438822,-0.003408287619718307,0.03588876913361143,mid,0,0,
284,29,12,1997,1997-12-29,10.56,-0.024029575,-0.003480643014035085,0.03584634691058227,mid,0,0,
285,30,12,1997,1997-12-30,10.65,-0.016620499,-0.003526586566433563,0.03579183768483811,mid,0,0,
286,31,12,1997,1997-12-31,10.78,-0.002775208,-0.0035239685226480808,0.03572923727786983,mid,0,0,
287,3,1,1998,1998-01-03,10.94,0.012962963,-0.0034667222326388862,0.035680165411214125,mid,0,0,
288,5,1,1998,1998-01-05,11.08,0.036482694,-0.003328488958477506,0.03569560401278288,high,0,0,
289,6,1,1998,1998-01-06,11.32,0.05204461,-0.0031375472379310313,0.0357818426946557,high,0,0,
290,7,1,1998,1998-01-07,11.38,0.080721747,-0.002849370969072162,0.03605678242315962,very high,0,0,
291,8,1,1998,1998-01-08,11.28,0.077363897,-0.0025746679965753393,0.036299569050737016,very high,0,0,
292,9,1,1998,1998-01-09,11.14,0.051935788,-0.002388625484641635,0.0363770180964509,high,0,0,
293,12,1,1998,1998-01-12,11.1,0.052132701,-0.0022031787959183643,0.03645383252342819,high,0,0,
294,13,1,1998,1998-01-13,10.95,0.036931818,-0.0020705177898305053,0.03646304412981111,high,0,0,
295,14,1,1998,1998-01-14,11.08,0.040375587,-0.0019271187871621593,0.03648470028647605,high,0,0,
296,15,1,1998,1998-01-15,11.24,0.042671614,-0.0017769547037037009,0.036514838226139365,high,0,0,
297,16,1,1998,1998-01-16,11.17,0.021023766,-0.0017004422181208026,0.03647723416615011,mid,0,0,
298,17,1,1998,1998-01-17,11.33,0.022563177,-0.0016192929899665524,0.036443003772002235,mid,0,0,
299,19,1,1998,1998-01-19,11.26,-0.005300353,-0.0016315631899999972,0.03638263198632491,mid,0,0,
300,20,1,1998,1998-01-20,11.35,-0.002636204,-0.0016349008671096316,0.036321989809454905,mid,0,0,
301,21,1,1998,1998-01-21,11.41,0.011524823,-0.0015913256225165533,0.03626951018145101,mid,0,0,
302,22,1,1998,1998-01-22,11.54,0.035906643,-0.0014675699504950466,0.03627343476680337,high,0,0,
303,23,1,1998,1998-01-23,11.59,0.044144144,-0.0013175314177631548,0.03630789356796772,high,0,0,
304,26,1,1998,1998-01-26,11.59,0.058447489,-0.001121580531147538,0.03640930859258052,high,0,0,
305,2,2,1998,1998-02-02,11.54,0.041516245,-0.0009822412320261407,0.036431202610255134,high,0,0,
306,3,2,1998,1998-02-03,11.67,0.038256228,-0.0008544286286644921,0.036440504021563694,high,0,0,
307,4,2,1998,1998-02-04,11.68,0.045658013,-0.0007034142077922047,0.036477512825798294,high,0,0,
308,5,2,1998,1998-02-05,11.7,0.032656664,-0.0005954527896440099,0.036467662173584305,mid,0,0,
309,6,2,1998,1998-02-06,11.71,0.039964476,-0.0004646143096774163,0.036481410765763174,high,0,0,
310,7,2,1998,1998-02-07,11.58,0.020264317,-0.00039796179742764974,0.036441484087689824,mid,0,0,
311,9,2,1998,1998-02-09,11.75,0.029798422,-0.000301178516025638,0.03642299040169757,mid,0,0,
312,10,2,1998,1998-02-10,11.67,0.011265165,-0.0002642253418530321,0.03637044968268628,mid,0,0,
313,11,2,1998,1998-02-11,11.65,0.005176877,-0.00024689699044585687,0.03631360167578958,mid,0,0,
314,12,2,1998,1998-02-12,11.84,0.021570319,-0.00017763598730158428,0.03627656459106651,mid,0,0,
315,13,2,1998,1998-02-13,11.03,-0.044194107,-0.0003169286170886046,0.03630347869329058,low,0,0,
316,16,2,1998,1998-02-16,11.08,-0.050556984,-0.00047541459621450806,0.036355662630222295,low,0,0,
317,17,2,1998,1998-02-17,11.03,-0.055650685,-0.0006489217358490537,0.0364299052990102,low,0,0,
318,18,2,1998,1998-02-18,11.1,-0.051282051,-0.0008076462789968623,0.036482890928050675,low,0,0,
319,19,2,1998,1998-02-19,11.09,-0.0529462,-0.000970579259374997,0.036542085359959425,low,0,0,
320,20,2,1998,1998-02-20,11.15,-0.037132988,-0.001083234738317754,0.03654073081402846,mid,0,0,
321,21,2,1998,1998-02-21,11.19,-0.047659574,-0.0012278817546583821,0.036575983342407456,low,0,0,
322,23,2,1998,1998-02-23,11.2,-0.040274207,-0.0013487682105263127,0.03658371308396833,low,0,0,
323,24,2,1998,1998-02-24,11.11,-0.046351931,-0.001487666861111108,0.03661250315423649,low,0,0,
324,25,2,1998,1998-02-25,11.04,-0.067567568,-0.0016909896338461509,0.03673926600011158,low,0,0,
325,26,2,1998,1998-02-26,11.01,-0.001813237,-0.0016913646257668683,0.03668270113182087,mid,0,0,
326,27,2,1998,1998-02-27,11.08,0.0,-0.001686192256880731,0.03662651553521947,mid,0,0,
327,2,3,1998,1998-03-02,11.07,0.003626473,-0.0016699951067073145,0.03657164528414629,mid,0,0,
328,3,3,1998,1998-03-03,11.07,-0.002702703,-0.0016731340364741613,0.03651589765414809,mid,0,0,
329,4,3,1998,1998-03-04,11.06,-0.00270514,-0.0016762613272727246,0.03646040439384206,mid,0,0,
330,5,3,1998,1998-03-05,11.08,-0.006278027,-0.0016901639425981846,0.03640599810752927,mid,0,0,
331,6,3,1998,1998-03-06,10.86,-0.029490617,-0.001773900246987949,0.03638296834746682,mid,0,0,
332,7,3,1998,1998-03-07,10.95,-0.022321429,-0.001835604537537535,0.036345579467953505,mid,0,0,
333,9,3,1998,1998-03-09,10.98,-0.01170117,-0.0018651421586826321,0.03629498011826623,mid,0,0,
334,10,3,1998,1998-03-10,10.92,-0.010869565,-0.0018920210328358185,0.036243944624798984,mid,0,0,
335,11,3,1998,1998-03-11,11.05,0.003633061,-0.0018755773363095213,0.03619106395911914,mid,0,0,
336,12,3,1998,1998-03-12,11.06,-0.001805054,-0.0018753680682492555,0.036137168282394584,mid,0,0,
337,13,3,1998,1998-03-13,11.1,0.002710027,-0.001861801810650885,0.03608437444347571,mid,0,0,
338,16,3,1998,1998-03-16,11.22,0.013550136,-0.0018163388672566346,0.03604067753511464,mid,0,0,
339,17,3,1998,1998-03-17,11.32,0.023508137,-0.0017418551147058798,0.036013678595459266,mid,0,0,
340,18,3,1998,1998-03-18,11.45,0.033393502,-0.001638818876832842,0.03601097886881907,mid,0,0,
341,19,3,1998,1998-03-19,11.46,0.055248619,-0.0014724813391812838,0.036089475064727684,high,0,0,
342,20,3,1998,1998-03-20,11.5,0.050228311,-0.0013217501661807554,0.0361446371896754,high,0,0,
343,21,3,1998,1998-03-21,11.46,0.043715847,-0.0011908269186046486,0.03617350436785121,high,0,0,
344,23,3,1998,1998-03-23,11.45,0.048534799,-0.0010466946695652148,0.036219961903767806,high,0,0,
345,24,3,1998,1998-03-24,11.43,0.03438914,-0.0009442789624277431,0.036217568379209523,mid,0,0,
346,25,3,1998,1998-03-25,11.55,0.044303797,-0.0008138810489913519,0.036246674855789064,high,0,0,
347,26,3,1998,1998-03-26,11.51,0.036936937,-0.0007054016867816067,0.03625093645463378,high,0,0,
348,27,3,1998,1998-03-27,11.57,0.031194296,-0.0006139985415472754,0.03623906579610725,mid,0,0,
349,30,3,1998,1998-03-30,11.66,0.030035336,-0.0005264290142857117,0.03622417544317205,mid,0,0,
350,31,3,1998,1998-03-31,11.6,0.013100437,-0.00048760603418803166,0.03617970156409663,mid,0,0,
351,1,4,1998,1998-04-01,11.63,0.014834206,-0.0004440781590909066,0.036137355598246455,mid,0,0,
352,2,4,1998,1998-04-02,11.72,0.019130435,-0.00038862628045325533,0.0361010241671746,mid,0,0,
353,3,4,1998,1998-04-03,11.86,0.034904014,-0.00028892955649717267,0.03609862163608136,mid,0,0,
354,4,4,1998,1998-04-04,11.7,0.021834061,-0.00022661127323943416,0.03606671662010214,mid,0,0,
355,7,4,1998,1998-04-07,11.69,0.022747157,-0.0001620782162921324,0.03603645886084229,mid,0,0,
356,8,4,1998,1998-04-08,11.53,-0.001731602,-0.0001664746414565802,0.03598590613905391,mid,0,0,
357,9,4,1998,1998-04-09,11.59,0.006950478,-0.00014659488547485788,0.03593743888666453,mid,0,0,
358,10,4,1998,1998-04-10,11.65,0.006914434,-0.0001269262813370449,0.03588914674067286,mid,0,0,
359,13,4,1998,1998-04-13,11.71,0.004288165,-0.00011466213888888644,0.035839882413391026,mid,0,0,
360,14,4,1998,1998-04-14,11.7,0.00862069,-9.04644875346236e-05,0.035793023045181026,mid,0,0,
361,15,4,1998,1998-04-15,11.82,0.016337059,-4.508458839778762e-05,0.035753840526919455,mid,0,0,
362,16,4,1998,1998-04-16,11.96,0.020477816,1.1452327823693885e-05,0.0357206676301753,mid,0,0,
363,17,4,1998,1998-04-17,11.81,-0.004215852,-1.611456043931862e-07,0.03567211980687979,mid,0,0,
364,18,4,1998,1998-04-18,11.84,0.011965812,3.2622342465755834e-05,0.03562859158558002,mid,0,0,
365,20,4,1998,1998-04-20,11.84,0.01283148,6.759189890710623e-05,0.035586040943213076,mid,0,0,
366,21,4,1998,1998-04-21,11.88,0.030355594,0.00015012051498637842,0.0355725444643587,mid,0,0,
367,22,4,1998,1998-04-22,11.9,0.026747196,0.00022239517663043718,0.03555109339763012,mid,0,0,
368,23,4,1998,1998-04-23,11.94,0.024892704,0.00028925238211382353,0.03552597883935991,mid,0,0,
369,24,4,1998,1998-04-24,11.86,0.012809564,0.00032309106216216454,0.03548377842328815,mid,0,0,
370,27,4,1998,1998-04-27,11.84,0.011965812,0.00035447305929919376,0.03544094995940323,mid,0,0,
371,28,4,1998,1998-04-28,11.57,-0.021150592,0.0002966637446236583,0.0354107119119549,mid,0,0,
372,29,4,1998,1998-04-29,11.64,-0.026755853,0.00022413689008043137,0.03539081524002844,mid,0,0,
373,30,4,1998,1998-04-30,11.68,-0.011007621,0.00019410545187166015,0.035348114151496766,mid,0,0,
374,2,5,1998,1998-05-02,11.74,-0.008445946,0.00017106531466666908,0.03530364516439614,mid,0,0,
375,4,5,1998,1998-05-04,11.76,-0.006756757,0.00015264025531915132,0.03525835240713664,mid,0,0,
376,5,5,1998,1998-05-05,11.82,-0.005050505,0.00013883880901857003,0.035212454780003566,mid,0,0,
377,6,5,1998,1998-05-06,11.84,-0.005042017,0.00012513284126984366,0.03516673251586481,mid,0,0,
378,7,5,1998,1998-05-07,11.78,-0.013400335,8.944559102902613e-05,0.035127056123749216,mid,0,0,
379,8,5,1998,1998-05-08,11.71,-0.012647555,5.592716842105501e-05,0.035086768114082366,mid,0,0,
380,11,5,1998,1998-05-11,11.83,-0.000844595,5.3563593175855394e-05,0.03504060127224446,mid,0,0,
381,12,5,1998,1998-05-12,11.85,0.024200519,0.00011677551832460969,0.03501638796453808,mid,0,0,
382,13,5,1998,1998-05-13,11.86,0.018900344,0.00016581877806788747,0.03498369367998576,mid,0,0,
383,14,5,1998,1998-05-14,11.79,0.009417808,0.00018991250000000235,0.03494118321556186,mid,0,0,
384,15,5,1998,1998-05-15,11.79,0.004258944,0.00020048141298701535,0.03489627341676232,mid,0,0,
385,16,5,1998,1998-05-16,11.75,-0.00085034,0.0001977590777202096,0.034850965156170234,mid,0,0,
386,18,5,1998,1998-05-18,11.84,0.001692047,0.00020162028682170775,0.0348058750277443,mid,0,0,
387,19,5,1998,1998-05-19,11.77,-0.005912162,0.00018586311597938376,0.03476226277660926,mid,0,0,
388,20,5,1998,1998-05-20,11.72,-0.005093379,0.0001722917994858635,0.03471846897818905,mid,0,0,
389,21,5,1998,1998-05-21,11.72,0.000853971,0.0001740396948717972,0.03467383216192255,mid,0,0,
390,22,5,1998,1998-05-22,11.72,-0.009298394,0.00014981352173913274,0.03463266322610633,mid,0,0,
391,25,5,1998,1998-05-25,11.69,-0.01350211,0.0001149871862244921,0.03459521982565929,mid,0,0,
392,26,5,1998,1998-05-26,11.75,-0.009274874,9.109440966921349e-05,0.03455431158101507,mid,0,0,
393,27,5,1998,1998-05-27,11.66,-0.011026293,6.287769035533224e-05,0.03451486601389178,mid,0,0,
394,28,5,1998,1998-05-28,11.52,-0.022900763,4.741891139242788e-06,0.03449039638037177,mid,0,0,
395,29,5,1998,1998-05-29,11.65,-0.008510638,-1.6761593434341158e-05,0.03444936775961021,mid,0,0,
396,1,6,1998,1998-06-01,11.72,-0.010135135,-4.2248680100753396e-05,0.034409591117726734,mid,0,0,
397,2,6,1998,1998-06-02,11.55,-0.018691589,-8.910631909547512e-05,0.034378938420315336,mid,0,0,
398,3,6,1998,1998-06-03,11.5,-0.018771331,-0.00013592893734335612,0.034348457475286524,mid,0,0,
399,4,6,1998,1998-06-04,11.45,-0.023037543,-0.00019318297249999776,0.03432449281616221,mid,0,0,
400,5,6,1998,1998-06-05,11.48,-0.020477816,-0.00024376809226932445,0.03429652286544844,mid,0,0,
401,6,6,1998,1998-06-06,11.59,-0.00855432,-0.0002644411069651719,0.03425624015210883,mid,0,0,
402,8,6,1998,1998-06-08,11.67,-0.006808511,-0.00028067949379652384,0.03421515928898424,mid,0,0,
403,9,6,1998,1998-06-09,11.67,0.000857633,-0.00027786188861385916,0.034172729280348,mid,0,0,
404,10,6,1998,1998-06-10,11.79,0.0234375,-0.00021930543950617065,0.034150747877837506,mid,0,0,
405,11,6,1998,1998-06-11,11.59,-0.005150215,-0.0002314505369458106,0.03410943827065068,mid,0,0,
406,12,6,1998,1998-06-12,11.37,-0.029863481,-0.0003042565085995064,0.0340990545060556,mid,0,0,
407,15,6,1998,1998-06-15,11.25,-0.025974026,-0.00036717261029411546,0.03408084053305677,mid,0,0,
408,16,6,1998,1998-06-16,10.95,-0.047826087,-0.0004832090757946188,0.034119845154232185,low,0,0,
409,17,6,1998,1998-06-17,10.96,-0.04279476,-0.0005864079804878027,0.034142114356309615,low,0,0,
410,18,6,1998,1998-06-18,10.92,-0.048780488,-0.000703668515815083,0.03418321378544209,low,0,0,
411,19,6,1998,1998-06-19,11.06,-0.045729077,-0.0008129534878640755,0.034213588802191865,low,0,0,
412,20,6,1998,1998-06-20,11.03,-0.054841474,-0.0009437731501210632,0.03427530398171632,low,0,0,
413,22,6,1998,1998-06-22,10.94,-0.062553556,-0.0010925890507246356,0.03436743276513119,low,0,0,
414,23,6,1998,1998-06-23,11.0,-0.067005937,-0.0012514163951807206,0.03447805575978005,low,0,0,
415,24,6,1998,1998-06-24,11.17,-0.036238136,-0.0013355190865384594,0.0344791876552501,low,0,0,
416,25,6,1998,1998-06-25,11.31,-0.005277045,-0.0013449711870503576,0.034438262299174904,mid,0,0,
417,26,6,1998,1998-06-26,11.31,0.005333333,-0.0013289943827751174,0.03439849557828493,mid,0,0,
418,29,6,1998,1998-06-29,11.17,0.020091324,-0.001277871904534604,0.03437325705599266,mid,0,0,
419,30,6,1998,1998-06-30,11.09,0.011861314,-0.0012465881285714264,0.03433820008784367,mid,0,0,
420,2,7,1998,1998-07-02,11.1,0.016483516,-0.0012044738669833707,0.03430818074493744,mid,0,0,
421,3,7,1998,1998-07-03,11.2,0.012658228,-0.0011716238625592396,0.034274054467007,mid,0,0,
422,4,7,1998,1998-07-04,11.23,0.018132366,-0.0011259879527186739,0.034246285781731285,mid,0,0,
423,6,7,1998,1998-07-06,11.25,0.02833638,-0.0010565012358490545,0.0342356939042744,mid,0,0,
424,7,7,1998,1998-07-07,11.2,0.018181818,-0.001011234602352939,0.034208028954837766,mid,0,0,
425,8,7,1998,1998-07-08,11.25,0.007162041,-0.000992048509389669,0.03417005519079206,mid,0,0,
426,9,7,1998,1998-07-09,11.36,0.004420866,-0.0009793718946135808,0.0341309311520487,mid,0,0,
427,10,7,1998,1998-07-10,11.32,0.000884173,-0.0009750178177570071,0.034091060769068766,mid,0,0,
428,13,7,1998,1998-07-13,11.3,0.011638317,-0.0009456161048951026,0.03405665656603182,mid,0,0,
429,14,7,1998,1998-07-14,11.27,0.016230839,-0.000905670860465114,0.034027023781829896,mid,0,0,
430,15,7,1998,1998-07-15,11.23,0.011711712,-0.0008763961902552183,0.03399286792625359,mid,0,0,
431,16,7,1998,1998-07-16,11.4,0.017857143,-0.0008330315162037014,0.033965371103960064,mid,0,0,
432,17,7,1998,1998-07-17,11.52,0.025823687,-0.0007714686558891433,0.03395021384632459,mid,0,0,
433,18,7,1998,1998-07-18,11.48,0.020444444,-0.0007225840645161268,0.03392627622300858,mid,0,0,
434,20,7,1998,1998-07-20,11.5,0.026785714,-0.0006593465977011471,0.03391282526778322,mid,0,0,
435,21,7,1998,1998-07-21,11.48,0.020444444,-0.0006109434082568785,0.03388889710506406,mid,0,0,
436,22,7,1998,1998-07-22,11.43,0.006161972,-0.000595444745995421,0.03385156187891658,mid,0,0,
437,23,7,1998,1998-07-23,11.23,-0.00795053,-0.0006122371780821896,0.03381463425780643,mid,0,0,
438,24,7,1998,1998-07-24,11.17,-0.011504425,-0.0006370485398633235,0.03378001140304731,mid,0,0,
439,27,7,1998,1998-07-27,11.1,-0.015084295,-0.0006698831909090887,0.03374854439418404,mid,0,0,
440,28,7,1998,1998-07-28,10.98,-0.022261799,-0.0007188444512471634,0.033725848559029555,mid,0,0,
441,29,7,1998,1998-07-29,10.88,-0.045614035,-0.0008204172805429843,0.03375520374276554,low,0,0,
442,30,7,1998,1998-07-30,10.83,-0.059895833,-0.0009537703634311492,0.03383361951217423,low,0,0,
443,31,7,1998,1998-07-31,11.0,-0.041811847,-0.0010457930585585564,0.03385099223863622,low,0,0,
444,1,8,1998,1998-08-01,10.99,-0.044347826,-0.0011431009977528068,0.03387510109986529,low,0,0,
445,3,8,1998,1998-08-03,10.99,-0.042682927,-0.0012362396210762311,0.03389414012101638,low,0,0,
446,4,8,1998,1998-08-04,10.92,-0.044619423,-0.0013332937225950762,0.03391824637449304,low,0,0,
447,5,8,1998,1998-08-05,10.76,-0.041852182,-0.0014237376696428548,0.03393432506170684,low,0,0,
448,6,8,1998,1998-08-06,10.72,-0.040286482,-0.0015102916659242738,0.03394601221010694,low,0,0,
449,7,8,1998,1998-08-07,10.8,-0.027027027,-0.00156699552222222,0.0339295181493983,mid,0,0,
450,10,8,1998,1998-08-10,10.94,-0.003642987,-0.0015715986075388003,0.03389193869460395,mid,0,0,
451,11,8,1998,1998-08-11,10.85,-0.002757353,-0.0015742219579645996,0.033854389573416646,mid,0,0,
452,12,8,1998,1998-08-12,10.59,-0.022160665,-0.0016196666445916093,0.03383074895421326,mid,0,0,
453,13,8,1998,1998-08-13,10.8,-0.018181818,-0.0016561471541850197,0.03380232591474585,mid,0,0,
454,14,8,1998,1998-08-14,10.62,-0.03366697,-0.0017265006109890087,0.033798410839657775,mid,0,0,
455,15,8,1998,1998-08-15,10.63,-0.032757052,-0.0017945500657894713,0.033792507547471096,mid,0,0,
456,17,8,1998,1998-08-17,10.64,-0.025641026,-0.0018467305382932142,0.03377386040195306,mid,0,0,
457,18,8,1998,1998-08-18,10.6,-0.014869888,-0.0018751653799126613,0.033742376239199345,mid,0,0,
458,19,8,1998,1998-08-19,10.77,0.004664179,-0.0018609184422657926,0.03370690147930263,mid,0,0,
459,20,8,1998,1998-08-20,10.76,-0.003703704,-0.0018649244978260844,0.033670273327679294,mid,0,0,
460,21,8,1998,1998-08-21,10.8,-0.012797075,-0.0018886384902386092,0.0336375090230094,mid,0,0,
461,24,8,1998,1998-08-24,10.63,-0.020276498,-0.0019284390519480495,0.033611894510310776,mid,0,0,
462,25,8,1998,1998-08-25,10.54,-0.004721435,-0.0019344714406047492,0.033575749198325795,mid,0,0,
463,26,8,1998,1998-08-26,10.57,-0.021296296,-0.0019761995107758596,0.033551513017627065,mid,0,0,
464,27,8,1998,1998-08-27,10.39,-0.02165725,-0.0020185243505376317,0.03352776367158804,mid,0,0,
465,28,8,1998,1998-08-28,9.98,-0.061147695,-0.0021454109828326156,0.03360351462685246,low,0,0,
466,29,8,1998,1998-08-29,9.91,-0.068609023,-0.002287731351177728,0.033708042856563085,low,0,0,
467,31,8,1998,1998-08-31,9.88,-0.067924528,-0.002427980916666664,0.033808351632902814,low,0,0,
468,1,9,1998,1998-09-01,9.6,-0.108635097,-0.002654435321961618,0.03412643245107261,extremely low,0,0,
469,2,9,1998,1998-09-02,9.56,-0.111524164,-0.002886073042553189,0.034457924247198644,extremely low,0,0,
470,3,9,1998,1998-09-03,9.68,-0.103703704,-0.0031001232144373648,0.034733302479960454,very low,0,0,
471,4,9,1998,1998-09-04,9.54,-0.102539981,-0.003310800879237286,0.034997009793609306,very low,0,0,
472,5,9,1998,1998-09-05,9.56,-0.092979127,-0.0035003745073995747,0.03520219522797912,very low,0,0,
473,7,9,1998,1998-09-07,9.54,-0.097445601,-0.0036985711877637107,0.03542872167140851,very low,1,0,
