Date,Price,1d Price_C,5d Price_C,10d Price_C,T10Y2Y,T10Y2Y_C,S&P500 Close,1d S&P500 Close_C,5d S&P500 Close_C,10d S&P500 Close_C,University of Michigan Consumer,M2,Average Weekly Hours of Production,Building Permits,Manufacturers' New Orders Durable Goods,Real personal income excluding current transfer receipts,"All Employees, Total Nonfarm",Industrial Production Index,Inventories to Sales Ratios,Label
2007/5/2,11.32,0.004436557,0.005328597,0.007117438,0,-0.03,1495.920044,0.009140801,0.010476834,0.016609172,88.3,6458.38,41.1,1493,229902,11256.7,137993,103.7521,1.28,Little Low Point
2007/5/3,11.37,0.004416961,0.001762115,0.007978723,-0.03,-0.03,1502.390015,0.004325078,0.004660878,0.020298822,88.3,6458.38,41.1,1493,229902,11256.7,137993,103.7521,1.28,Little Low Point
2007/5/4,11.39,0.001759015,0.005295675,0.016057092,-0.03,0,1505.619995,0.002149894,0.007609165,0.023722924,88.3,6458.38,41.1,1493,229902,11256.7,137993,103.7521,1.28,Little Low Point
2007/5/7,11.41,0.001755926,0.00795053,0.008841733,-0.04,-0.01,1509.47998,0.002563718,0.010314132,0.016929972,88.3,6458.38,41.1,1493,229902,11256.7,137993,103.7521,1.28,Little Low Point
2007/5/8,11.39,-0.001752848,0.010647737,0.009751773,-0.05,-0.01,1507.719971,-0.00116597,0.017100978,0.018089927,88.3,6458.38,41.1,1493,229902,11256.7,137993,103.7521,1.28,Little Low Point
2007/5/9,11.42,0.002633889,0.008833922,0.014209591,-0.06,-0.01,1512.579956,0.0032234,0.0111369,0.021730413,88.3,6458.38,41.1,1493,229902,11256.7,137993,103.7521,1.28,Little Low Point
2007/5/10,11.35,-0.006129597,-0.001759015,0,-0.05,0.01,1491.469971,-0.013956277,-0.007268448,-0.002641447,88.3,6458.38,41.1,1493,229902,11256.7,137993,103.7521,1.28,Little High Point
2007/5/11,11.37,0.001762115,-0.001755926,0.00353045,-0.04,0.01,1505.849976,0.009641498,0.000152748,0.007763076,88.3,6458.38,41.1,1493,229902,11256.7,137993,103.7521,1.28,Little High Point
2007/5/14,11.38,0.000879507,-0.002629273,0.005300353,-0.04,0,1503.150024,-0.001792975,-0.004193468,0.006077412,88.3,6458.38,41.1,1493,229902,11256.7,137993,103.7521,1.28,Little High Point
2007/5/15,11.4,0.001757469,0.000877963,0.011535049,-0.04,0,1501.189941,-0.001303984,-0.004331063,0.012695849,88.3,6458.38,41.1,1493,229902,11256.7,137993,103.7521,1.28,Little High Point
2007/5/16,11.45,0.004385965,0.00262697,0.011484099,-0.02,0.02,1514.140015,0.008626539,0.001031389,0.012179776,88.3,6458.38,41.1,1493,229902,11256.7,137993,103.7521,1.28,High Point
2007/5/17,11.44,-0.000873362,0.007929515,0.006156552,-0.02,0,1512.75,-0.000918023,0.014267823,0.006895669,88.3,6458.38,41.1,1493,229902,11256.7,137993,103.7521,1.28,Little High Point
2007/5/18,11.49,0.004370629,0.01055409,0.008779631,-0.01,0.01,1522.75,0.006610478,0.011222913,0.011377376,88.3,6458.38,41.1,1493,229902,11256.7,137993,103.7521,1.28,Little High Point
2007/5/21,11.49,0,0.009666081,0.007011394,-0.02,-0.01,1525.099976,0.001543245,0.014602636,0.010347932,88.3,6458.38,41.1,1493,229902,11256.7,137993,103.7521,1.28,Little High Point
2007/5/22,11.5,0.000870322,0.00877193,0.009657594,0,0.02,1524.119995,-0.000642568,0.015274585,0.010877367,88.3,6490.35,41.1,1493,229902,11256.7,137993,103.7521,1.28,Little High Point
2007/5/23,11.51,0.000869565,0.005240175,0.007880911,0.01,0.01,1522.280029,-0.001207232,0.005375998,0.006412932,88.3,6490.35,41.1,1493,229902,11256.7,137993,103.7521,1.28,High Point
2007/5/24,11.35,-0.013900956,-0.007867133,0,0.01,0,1507.51001,-0.009702564,-0.003463884,0.010754517,88.3,6490.35,41.1,1493,229902,11256.7,137993,103.7521,1.28,High Point
2007/5/25,11.34,-0.000881057,-0.01305483,-0.002638522,0.01,0,1515.72998,0.00545268,-0.004610094,0.006561081,88.3,6490.35,41.1,1493,229902,11256.7,137993,103.7521,1.28,High Point
2007/5/28,11.33,-0.000881834,-0.013925152,-0.004393673,0.01,0,1515.72998,0,-0.006143857,0.008369062,88.3,6490.35,41.3,1493,229902,11256.7,137993,103.7521,1.28,High Point
2007/5/29,11.31,-0.001765225,-0.016521739,-0.007894737,0,-0.01,1518.109985,0.001570204,-0.003943266,0.011271088,88.3,6490.35,41.3,1493,229902,11256.7,137993,103.7521,1.28,High Point
2007/5/30,11.3,-0.000884173,-0.018245004,-0.013100437,-0.01,-0.01,1530.22998,0.007983608,0.005222397,0.010626471,88.3,6490.35,41.3,1493,229902,11256.7,137993,103.7521,1.28,High Point
2007/5/31,11.33,0.002654867,-0.001762115,-0.009615385,-0.02,-0.01,1530.619995,0.000254873,0.015329905,0.01181292,88.3,6490.35,41.3,1493,231627,11273.1,137993,104.4814,1.28,High Point
2007/6/1,11.37,0.00353045,0.002645503,-0.010443864,-0.02,0,1536.339966,0.003737029,0.013597399,0.008924621,85.3,6490.35,41.3,1407,231627,11273.1,138069,104.4814,1.28,Little High Point
2007/6/4,11.38,0.000879507,0.004413063,-0.009573542,-0.04,-0.02,1539.180054,0.001848606,0.015471142,0.009232233,85.3,6490.35,41.3,1407,231627,11273.1,138069,104.4814,1.28,Little High Point
2007/6/5,11.35,-0.002636204,0.003536693,-0.013043478,-0.01,0.03,1530.949951,-0.00534707,0.008457863,0.004481246,85.3,6490.35,41.3,1407,231627,11273.1,138069,104.4814,1.28,Little High Point
2007/6/6,11.24,-0.00969163,-0.005309735,-0.023457863,0,0.01,1517.380005,-0.008863742,-0.008397414,-0.003218872,85.3,6490.35,41.3,1407,231627,11273.1,138069,104.4814,1.28,High Point
2007/6/7,11.1,-0.012455516,-0.020300088,-0.022026432,0.08,0.08,1490.719971,-0.017569781,-0.026067884,-0.011137597,85.3,6490.35,41.3,1407,231627,11273.1,138069,104.4814,1.28,Little High Point
2007/6/8,11.05,-0.004504505,-0.028144239,-0.025573192,0.11,0.03,1507.670044,0.011370394,-0.018661183,-0.005317528,85.3,6490.35,41.3,1407,231627,11273.1,138069,104.4814,1.28,Little High Point
2007/6/11,11.11,0.005429864,-0.023725835,-0.019417476,0.13,0.02,1509.119995,0.000961716,-0.019529917,-0.004360925,85.3,6490.35,41.3,1407,231627,11273.1,138069,104.4814,1.28,Little High Point
2007/6/12,11.04,-0.00630063,-0.027312775,-0.023872679,0.18,0.05,1493,-0.010681719,-0.024788499,-0.016540294,85.3,6490.35,41.3,1407,231627,11273.1,138069,104.4814,1.28,Little High Point
2007/6/13,11.08,0.003623188,-0.014234875,-0.019469027,0.12,-0.06,1515.670044,0.015184222,-0.001126917,-0.009514868,85.3,6490.35,41.3,1407,231627,11273.1,138069,104.4814,1.28,Little High Point
2007/6/14,11.18,0.009025271,0.007207207,-0.013239188,0.13,0.01,1522.969971,0.004816304,0.021633842,-0.00499799,85.3,6490.35,41.3,1407,231627,11273.1,138069,104.4814,1.28,Little High Point
2007/6/15,11.29,0.009838998,0.021719457,-0.00703606,0.11,-0.02,1532.910034,0.006526762,0.016741057,-0.002232535,85.3,6490.35,41.3,1407,231627,11273.1,138069,104.4814,1.28,Little High Point
2007/6/20,11.21,-0.007085917,0.0090009,-0.014938489,0.17,0.06,1512.839966,-0.013092789,0.002464994,-0.017113065,85.3,6490.35,41.3,1407,231627,11273.1,138069,104.4814,1.28,Little High Point
2007/6/21,11.17,-0.003568243,0.011775362,-0.015859031,0.18,0.01,1522.189941,0.006180412,0.0195512,-0.005721944,85.3,6516.175,41.3,1407,231627,11273.1,138069,104.4814,1.28,Little High Point
2007/6/22,11.04,-0.011638317,-0.003610108,-0.017793594,0.22,0.04,1502.560059,-0.012895816,-0.00864963,-0.009766799,85.3,6516.175,41.3,1407,231627,11273.1,138069,104.4814,1.28,Little Low Point
2007/6/23,11.03,-0.000905797,-0.013416816,-0.006306306,0.22,0,1502.560059,0,-0.013401388,0.00794253,85.3,6516.175,41.3,1407,231627,11273.1,138069,104.4814,1.28,Low Point
2007/6/25,11.03,0,-0.023029229,-0.001809955,0.22,0,1497.73999,-0.003207904,-0.022943319,-0.006586358,85.3,6516.175,41.2,1407,231627,11273.1,138069,104.4814,1.28,Low Point
2007/6/26,11.01,-0.001813237,-0.017841213,-0.0090009,0.2,-0.02,1492.890015,-0.003238196,-0.013187086,-0.010754599,85.3,6516.175,41.2,1407,231627,11273.1,138069,104.4814,1.28,Little Low Point
2007/6/27,10.98,-0.002724796,-0.017009848,-0.005434783,0.18,-0.02,1506.339966,0.009009338,-0.010412613,0.008935007,85.3,6516.175,41.2,1407,231627,11273.1,138069,104.4814,1.28,Little Low Point
2007/6/28,11.05,0.006375228,0.000905797,-0.002707581,0.16,-0.02,1505.709961,-0.000418236,0.002096357,-0.006571406,85.3,6516.175,41.2,1407,231627,11273.1,138069,104.4814,1.28,Low Point
2007/6/29,11.06,0.000904977,0.002719855,-0.010733453,0.16,0,1503.349976,-0.001567357,0.000525714,-0.01288272,85.3,6516.175,41.2,1407,231627,11273.1,138069,104.4814,1.28,Low Point
2007/7/2,11.13,0.006329114,0.009066183,-0.014171833,0.14,-0.02,1519.430054,0.010696164,0.014481862,-0.008793719,90.4,6516.175,41.2,1361,228551,11268.8,138038,104.5322,1.29,Little Low Point
2007/7/3,11.19,0.005390836,0.016348774,-0.001784121,0.16,0.02,1524.869995,0.003580251,0.021421524,0.007951951,90.4,6516.175,41.2,1361,228551,11268.8,138038,104.5322,1.29,Little Low Point
2007/7/4,11.21,0.00178731,0.020947177,0.003581021,0.16,0,1524.869995,0,0.012301359,0.001760657,90.4,6516.175,41.2,1361,228551,11268.8,138038,104.5322,1.29,Little Low Point
2007/7/5,11.21,0,0.014479638,0.015398551,0.17,0.01,1525.400024,0.00034759,0.013076929,0.0152007,90.4,6516.175,41.2,1361,228551,11268.8,138038,104.5322,1.29,Little Low Point
2007/7/6,11.23,0.001784121,0.015370705,0.018132366,0.2,0.03,1530.439941,0.003303997,0.018019733,0.01855492,90.4,6516.175,41.2,1361,228551,11268.8,138038,104.5322,1.29,Little High Point
2007/7/9,11.22,-0.000890472,0.008086253,0.017225748,0.19,-0.01,1531.849976,0.000921327,0.008174066,0.022774304,90.4,6516.175,41.2,1361,228551,11268.8,138038,104.5322,1.29,Little Low Point
2007/7/10,11.13,-0.00802139,-0.00536193,0.010899183,0.18,-0.01,1510.119995,-0.01418545,-0.009672956,0.011541359,90.4,6516.175,41.2,1361,228551,11268.8,138038,104.5322,1.29,Little High Point
2007/7/11,11.14,0.000898473,-0.006244425,0.014571949,0.2,0.02,1518.76001,0.00572141,-0.004006889,0.00824518,90.4,6516.175,41.2,1361,228551,11268.8,138038,104.5322,1.29,Little High Point
2007/7/12,11.29,0.013464991,0.007136485,0.021719457,0.19,-0.01,1547.699951,0.01905498,0.014619068,0.02788717,90.4,6516.175,41.2,1361,228551,11268.8,138038,104.5322,1.29,Extremely High Point
2007/7/13,11.31,0.001771479,0.007123776,0.022603978,0.17,-0.02,1552.5,0.003101408,0.014414195,0.032693667,90.4,6516.175,41.2,1361,228551,11268.8,138038,104.5322,1.29,Extremely High Point
2007/7/16,11.32,0.000884173,0.008912656,0.017070979,0.16,-0.01,1549.52002,-0.001919472,0.011535101,0.019803456,90.4,6516.175,41.2,1361,228551,11268.8,138038,104.5322,1.29,Extremely High Point
2007/7/17,11.32,0,0.017070979,0.011617516,0.17,0.01,1549.369995,-9.68E-05,0.025991312,0.016066943,90.4,6516.175,41.2,1361,228551,11268.8,138038,104.5322,1.29,Extremely High Point
2007/7/18,11.26,-0.005300353,0.010771993,0.004460303,0.18,0.01,1546.170044,-0.002065324,0.01804764,0.013968436,90.4,6516.175,41.2,1361,228551,11268.8,138038,104.5322,1.29,Extremely High Point
2007/7/19,11.33,0.006216696,0.003542958,0.010704728,0.17,-0.01,1553.079956,0.00446905,0.003476129,0.018146015,90.4,6516.175,41.2,1361,228551,11268.8,138038,104.5322,1.29,Extremely High Point
2007/7/20,11.22,-0.009708738,-0.00795756,-0.000890472,0.17,0,1534.099976,-0.012220865,-0.011851867,0.002391492,90.4,6516.175,41.2,1361,228551,11268.8,138038,104.5322,1.29,Extremely High Point
2007/7/23,11.26,0.003565062,-0.005300353,0.003565062,0.17,0,1541.569946,0.004869285,-0.005130669,0.006345249,90.4,6554.42,41.2,1361,228551,11268.8,138038,104.5322,1.29,Extremely High Point
2007/7/24,11.07,-0.01687389,-0.022084806,-0.005390836,0.17,0,1511.040039,-0.019804425,-0.024739059,0.000609252,90.4,6554.42,41.2,1361,228551,11268.8,138038,104.5322,1.29,High Point
2007/7/25,11.04,-0.002710027,-0.019538188,-0.008976661,0.18,0.01,1518.089966,0.004665612,-0.018161054,-0.000441178,90.4,6554.42,41.2,1361,228551,11268.8,138038,104.5322,1.29,High Point
2007/7/26,10.81,-0.020833333,-0.045895852,-0.0425155,0.23,0.05,1482.660034,-0.023338493,-0.04534211,-0.042023596,90.4,6554.42,41.2,1361,228551,11268.8,138038,104.5322,1.29,Little High Point
2007/7/27,10.63,-0.016651249,-0.05258467,-0.060123784,0.24,0.01,1458.949951,-0.015991584,-0.048986393,-0.060257681,90.4,6554.42,41.2,1361,228551,11268.8,138038,104.5322,1.29,Little High Point
2007/7/30,10.6,-0.002822201,-0.058614565,-0.06360424,0.23,-0.01,1473.910034,0.010254007,-0.043890264,-0.048795746,90.4,6554.42,41.2,1361,228551,11268.8,138038,104.5322,1.29,Little High Point
2007/7/31,10.67,0.006603774,-0.036133695,-0.057420495,0.22,-0.01,1455.27002,-0.012646643,-0.036908366,-0.060734347,90.4,6554.42,41.2,1361,229061,11253.7,138038,104.5617,1.29,High Point
2007/8/1,10.59,-0.007497657,-0.04076087,-0.059502664,0.2,-0.02,1465.810059,0.007242669,-0.03443795,-0.051973575,83.4,6554.42,41.2,1321,229061,11253.7,138015,104.5617,1.28,High Point
2007/8/2,10.69,0.009442871,-0.011100833,-0.056487202,0.18,-0.02,1472.199951,0.004359291,-0.007054944,-0.052077167,83.4,6554.42,41.2,1321,229061,11253.7,138015,104.5617,1.28,Extremely High Point
2007/8/3,10.51,-0.016838167,-0.011288805,-0.063279857,0.25,0.07,1433.060059,-0.026585989,-0.017745566,-0.065862668,83.4,6554.42,41.2,1321,229061,11253.7,138015,104.5617,1.28,High Point
2007/8/6,10.58,0.006660324,-0.001886792,-0.060390764,0.26,0.01,1467.670044,0.024151106,-0.00423363,-0.047938079,83.4,6554.42,41.2,1321,229061,11253.7,138015,104.5617,1.28,High Point
2007/8/7,10.72,0.013232514,0.004686036,-0.031616983,0.21,-0.05,1476.709961,0.006159366,0.014732621,-0.022719503,83.4,6554.42,41.2,1321,229061,11253.7,138015,104.5617,1.28,High Point
2007/8/8,10.87,0.013992537,0.026440038,-0.015398551,0.2,-0.01,1497.48999,0.014071842,0.021612576,-0.013569667,83.4,6554.42,41.2,1321,229061,11253.7,138015,104.5617,1.28,High Point
2007/8/9,10.69,-0.016559338,0,-0.011100833,0.3,0.1,1453.089966,-0.02964963,-0.012980564,-0.01994393,83.4,6554.42,41.2,1321,229061,11253.7,138015,104.5617,1.28,Little High Point
2007/8/10,10.49,-0.018709074,-0.00190295,-0.013170273,0.34,0.04,1453.640015,0.000378537,0.014360847,-0.00363956,83.4,6554.42,41.2,1321,229061,11253.7,138015,104.5617,1.28,Low Point
2007/8/13,10.57,0.007626311,-0.00094518,-0.002830189,0.32,-0.02,1452.920044,-0.000495288,-0.010049943,-0.014241025,83.4,6554.42,41.2,1321,229061,11253.7,138015,104.5617,1.28,Little Low Point
2007/8/14,10.41,-0.015137181,-0.02891791,-0.024367385,0.34,0.02,1426.540039,-0.018156543,-0.03397412,-0.019742028,83.4,6554.42,41.2,1321,229061,11253.7,138015,104.5617,1.28,Little Low Point
2007/8/15,10.28,-0.012487992,-0.054277829,-0.029272899,0.42,0.08,1406.699951,-0.013907838,-0.060628144,-0.040325899,83.4,6554.42,41.2,1321,229061,11253.7,138015,104.5617,1.28,Extremely Low Point
2007/8/16,10.17,-0.010700389,-0.048643592,-0.048643592,0.52,0.1,1411.27002,0.003248787,-0.028780012,-0.041386994,83.4,6554.42,41.2,1321,229061,11253.7,138015,104.5617,1.28,Extremely Low Point
2007/8/17,10.3,0.012782694,-0.018112488,-0.019980971,0.5,-0.02,1445.939941,0.024566469,-0.005297098,0.008987678,83.4,6554.42,41.2,1321,229061,11253.7,138015,104.5617,1.28,Extremely Low Point
2007/8/20,10.4,0.009708738,-0.016083254,-0.017013233,0.53,0.03,1445.550049,-0.000269646,-0.00507254,-0.015071504,83.4,6554.42,41.2,1321,229061,11253.7,138015,104.5617,1.28,Extremely Low Point
2007/8/21,10.41,0.000961538,0,-0.02891791,0.55,0.02,1447.119995,0.001086054,0.014426483,-0.020037764,83.4,6554.42,41.2,1321,229061,11253.7,138015,104.5617,1.28,Extremely Low Point
2007/8/22,10.55,0.013448607,0.026264591,-0.029438822,0.48,-0.07,1464.069946,0.011712886,0.040783392,-0.022317374,83.4,6587.55,41.2,1321,229061,11253.7,138015,104.5617,1.28,Little Low Point
2007/8/23,10.63,0.007582938,0.045231072,-0.005612722,0.42,-0.06,1462.5,-0.001072316,0.036300622,0.006475878,83.4,6587.55,41.2,1321,229061,11253.7,138015,104.5617,1.28,Little Low Point
2007/8/24,10.68,0.004703669,0.036893204,0.018112488,0.33,-0.09,1479.369995,0.011535039,0.023119946,0.01770038,83.4,6587.55,41.2,1321,229061,11253.7,138015,104.5617,1.28,Little High Point
2007/8/27,10.69,0.00093633,0.027884615,0.011352886,0.32,-0.01,1466.790039,-0.00850359,0.014693362,0.009546289,83.4,6587.55,41.4,1321,229061,11253.7,138015,104.5617,1.28,Little High Point
2007/8/28,10.52,-0.015902713,0.010566763,0.010566763,0.4,0.08,1432.359985,-0.023473062,-0.010199576,0.004079764,83.4,6587.55,41.4,1321,229061,11253.7,138015,104.5617,1.28,Low Point
2007/8/29,10.62,0.009505703,0.006635071,0.03307393,0.43,0.03,1463.76001,0.021921881,-0.000211695,0.040563063,83.4,6587.55,41.4,1321,229061,11253.7,138015,104.5617,1.28,Little Low Point
2007/8/30,10.63,0.00094162,0,0.045231072,0.43,0,1457.640015,-0.00418101,-0.003323067,0.032856926,83.4,6587.55,41.4,1321,234576,11255,138015,104.5227,1.28,Low Point
2007/8/31,10.78,0.014111007,0.009363296,0.046601942,0.39,-0.04,1473.98999,0.011216744,-0.003636687,0.01939918,83.4,6587.55,41.4,1321,234576,11255,138015,104.5227,1.28,Little High Point
2007/9/3,10.79,0.000927644,0.009354537,0.0375,0.39,0,1473.98999,0,0.004908645,0.019674131,83.4,6587.55,41.4,1261,234576,11255,138095,104.5227,1.28,Little High Point
2007/9/4,10.85,0.005560704,0.031368821,0.042267051,0.43,0.04,1489.420044,0.010468222,0.039836396,0.029230506,83.4,6587.55,41.4,1261,234576,11255,138095,104.5227,1.28,Low Point
2007/9/5,10.7,-0.013824885,0.007532957,0.014218009,0.45,0.02,1472.290039,-0.011501124,0.005827478,0.005614549,83.4,6587.55,41.4,1261,234576,11255,138095,104.5227,1.28,Low Point
2007/9/6,10.74,0.003738318,0.010348071,0.010348071,0.43,-0.02,1478.550049,0.004251886,0.014345129,0.010974392,83.4,6587.55,41.4,1261,234576,11255,138095,104.5227,1.28,Low Point
2007/9/7,10.61,-0.012104283,-0.015769944,-0.006554307,0.48,0.05,1453.550049,-0.016908457,-0.013867083,-0.017453339,83.4,6587.55,41.4,1261,234576,11255,138095,104.5227,1.28,Extremely Low Point
2007/9/10,10.59,-0.001885014,-0.018535681,-0.009354537,0.47,-0.01,1451.699951,-0.001272813,-0.015122246,-0.010287831,83.4,6587.55,41.4,1261,234576,11255,138095,104.5227,1.28,Extremely Low Point
2007/9/11,10.73,0.013220019,-0.011059908,0.019961977,0.42,-0.05,1471.48999,0.01363232,-0.012038279,0.027318555,83.4,6587.55,41.4,1261,234576,11255,138095,104.5227,1.28,Low Point
2007/9/12,10.78,0.004659832,0.007476636,0.015065913,0.46,0.04,1471.560059,4.76E-05,-0.000495813,0.005328776,83.4,6587.55,41.4,1261,234576,11255,138095,104.5227,1.28,Little Low Point
2007/9/13,10.84,0.005565863,0.009310987,0.019755409,0.41,-0.05,1483.949951,0.008419563,0.00365216,0.01804968,83.4,6587.55,41.4,1261,234576,11255,138095,104.5227,1.28,Little Low Point
2007/9/14,10.79,-0.004612546,0.016965127,0.000927644,0.42,0.01,1484.25,0.000202196,0.02112067,0.006960705,83.4,6587.55,41.4,1261,234576,11255,138095,104.5227,1.28,Low Point
2007/9/17,10.7,-0.008341057,0.010387158,-0.008341057,0.4,-0.02,1476.650024,-0.005120415,0.017186797,0.001804649,83.4,6587.55,41.4,1261,234576,11255,138095,104.5227,1.28,Extremely Low Point
2007/9/19,11.05,0.03271028,0.029822926,0.01843318,0.53,0.13,1529.030029,0.035472186,0.039103249,0.026594234,83.4,6587.55,41.4,1261,234576,11255,138095,104.5227,1.28,Little High Point
2007/9/20,11,-0.004524887,0.020408163,0.028037383,0.59,0.06,1518.75,-0.006723236,0.032067968,0.031556256,83.4,6587.55,41.4,1261,234576,11255,138095,104.5227,1.28,Little Low Point
2007/9/21,10.99,-0.000909091,0.013837638,0.023277467,0.58,-0.01,1525.75,0.004609053,0.028168099,0.031923134,83.4,6622.36,41.4,1261,234576,11255,138095,104.5227,1.28,Little Low Point
2007/9/26,11.01,0.001819836,0.020389249,0.037700283,0.66,0.08,1525.420044,-0.000216258,0.027737944,0.049444458,83.4,6622.36,41.2,1261,234576,11255,138095,104.5227,1.28,Little Low Point
2007/9/27,11.05,0.003633061,0.03271028,0.043437205,0.63,-0.03,1531.380005,0.003907095,0.03706361,0.054887412,83.4,6622.36,41.2,1261,234576,11255,138095,104.5227,1.28,Little Low Point
2007/9/28,10.93,-0.010859729,-0.010859729,0.018639329,0.62,-0.01,1526.75,-0.00302342,-0.00149116,0.037553779,83.4,6622.36,41.2,1261,234576,11255,138095,104.5227,1.28,Low Point
2007/9/29,10.9,-0.002744739,-0.009090909,0.011131725,0.62,0,1526.75,0,0.00526749,0.037504375,83.4,6622.36,41.2,1261,234576,11255,138095,104.5227,1.28,Low Point
2007/10/1,11.02,0.011009174,0.002729754,0.016605166,0.54,-0.08,1547.040039,0.013289693,0.013953819,0.04251497,80.9,6622.36,41.2,1192,234833,11246.4,138174,104.7556,1.27,Little High Point
2007/10/2,11.03,0.000907441,0.00181653,0.022242817,0.56,0.02,1546.630005,-0.000265044,0.013904341,0.042027964,80.9,6622.36,41.2,1192,234833,11246.4,138174,104.7556,1.27,Little High Point
2007/10/3,11.06,0.002719855,0.000904977,0.03364486,0.53,-0.03,1539.589966,-0.004551857,0.005361152,0.042623466,80.9,6622.36,41.2,1192,234833,11246.4,138174,104.7556,1.27,Little High Point
2007/10/4,11.07,0.000904159,0.012808783,0.001809955,0.54,0.01,1542.839966,0.002110952,0.010538704,0.009031829,80.9,6622.36,41.2,1192,234833,11246.4,138174,104.7556,1.27,High Point
2007/10/5,11.17,0.009033424,0.024770642,0.015454545,0.57,0.03,1557.589966,0.009560292,0.020199748,0.02557364,80.9,6622.36,41.2,1192,234833,11246.4,138174,104.7556,1.27,Extremely High Point
2007/10/8,11.13,-0.003581021,0.009981851,0.012738854,0.57,0,1552.579956,-0.003216514,0.003580978,0.017584766,80.9,6622.36,41.2,1192,234833,11246.4,138174,104.7556,1.27,High Point
