,Date,Adj Close,Δ% next 10d,Current Status,Investing State
3530,8/9/2010,7.98,0.018796992,low,0
3531,9/9/2010,8.03,0.02739726,bit low,0
3532,10/9/2010,8.05,0.021118012,low,0
3533,13/9/2010,8.11,0.016029593,low,0
3534,14/9/2010,8.12,0.012315271,low,0
3535,15/9/2010,8.15,0.003680982,low,0
3536,16/9/2010,8.15,0.004907975,low,0
3537,17/9/2010,8.12,0.0,none,0
3538,20/9/2010,8.22,0.00486618,low,0
3539,21/9/2010,8.21,0.008526188,low,0
3540,23/9/2010,8.13,0.020910209,low,0
3541,24/9/2010,8.25,0.007272727,low,0
3542,27/9/2010,8.22,0.010948905,low,0
3543,28/9/2010,8.24,0.006067961,low,0
3544,29/9/2010,8.22,0.018248175,low,0
3545,30/9/2010,8.18,0.019559902,low,0
3546,1/10/2010,8.19,0.01953602,low,0
3547,4/10/2010,8.12,0.028325123,bit low,0
3548,5/10/2010,8.26,0.003631961,low,0
3549,6/10/2010,8.28,0.004830918,low,0
3550,7/10/2010,8.3,0.008433735,low,0
3551,8/10/2010,8.31,0.006016847,low,0
3552,11/10/2010,8.31,0.008423586,low,0
3553,12/10/2010,8.29,0.008443908,low,0
3554,13/10/2010,8.37,-0.008363202,high,0
3555,14/10/2010,8.34,-0.002398082,high,0
3556,15/10/2010,8.35,-0.00239521,high,0
3557,18/10/2010,8.35,-0.001197605,high,0
3558,19/10/2010,8.29,0.010856454,low,0
3559,20/10/2010,8.32,0.007211538,low,0
3560,21/10/2010,8.37,0.01911589,low,0
3561,22/10/2010,8.36,0.017942584,low,0
3562,25/10/2010,8.38,0.011933174,low,0
3563,26/10/2010,8.36,0.014354067,low,0
3564,27/10/2010,8.3,0.013253012,low,0
3565,28/10/2010,8.32,0.006009615,low,0
3566,29/10/2010,8.33,0.003601441,low,0
3567,1/11/2010,8.34,0.0,none,0
3568,2/11/2010,8.38,-0.020286396,high,0
3569,3/11/2010,8.38,-0.020286396,high,0
3570,4/11/2010,8.53,-0.022274326,high,0
3571,5/11/2010,8.51,-0.017626322,high,0
3572,8/11/2010,8.48,-0.016509434,high,0
3573,9/11/2010,8.48,-0.030660377,bit high,0
3574,10/11/2010,8.41,-0.022592152,high,0
3575,11/11/2010,8.37,-0.016726404,high,0
3576,12/11/2010,8.36,-0.022727273,high,0
3577,15/11/2010,8.34,-0.03117506,bit high,0
3578,16/11/2010,8.21,-0.023142509,high,0
3579,17/11/2010,8.21,-0.007308161,high,0
3580,18/11/2010,8.34,-0.011990408,high,0
3581,19/11/2010,8.36,-0.01076555,high,0
3582,22/11/2010,8.34,-0.014388489,high,0
3583,23/11/2010,8.22,0.00973236,low,0
3584,24/11/2010,8.22,0.00973236,low,0
3585,25/11/2010,8.23,0.008505468,low,0
3586,26/11/2010,8.17,0.020807834,low,0
3587,29/11/2010,8.08,0.034653465,bit low,0
3588,30/11/2010,8.02,0.049875312,bit low,0
3589,1/12/2010,8.15,0.024539877,bit low,0
3590,2/12/2010,8.24,0.015776699,low,0
3591,3/12/2010,8.27,0.010882709,low,0
3592,6/12/2010,8.22,0.01703163,low,0
3593,7/12/2010,8.3,0.014457831,low,0
3594,8/12/2010,8.3,0.01686747,low,0
3595,9/12/2010,8.3,0.012048193,low,0
3596,10/12/2010,8.34,0.007194245,low,0
3597,13/12/2010,8.36,0.0,none,0
3598,14/12/2010,8.42,-0.004750594,high,0
3599,15/12/2010,8.35,0.00239521,low,0
3600,16/12/2010,8.37,-0.005973716,high,0
3601,17/12/2010,8.36,0.0,none,0
3602,20/12/2010,8.36,0.001196172,low,0
3603,21/12/2010,8.42,-0.002375297,high,0
3604,22/12/2010,8.44,-0.009478673,high,0
3605,23/12/2010,8.4,-0.011904762,high,0
3606,24/12/2010,8.4,-0.028571429,bit high,0
3607,27/12/2010,8.36,-0.031100478,bit high,0
3608,28/12/2010,8.38,-0.029832936,bit high,0
3609,29/12/2010,8.37,-0.01911589,high,0
3610,30/12/2010,8.32,-0.008413462,high,0
3611,31/12/2010,8.36,-0.004784689,high,0
3612,3/1/2011,8.37,-0.013142174,high,0
3613,4/1/2011,8.4,-0.010714286,high,0
3614,5/1/2011,8.36,-0.009569378,high,0
3615,6/1/2011,8.3,-0.006024096,high,0
3616,7/1/2011,8.16,0.011029412,low,0
3617,10/1/2011,8.1,0.020987654,low,0
3618,11/1/2011,8.13,0.01599016,low,0
3619,12/1/2011,8.21,0.009744214,low,0
3620,13/1/2011,8.25,0.007272727,low,0
3621,14/1/2011,8.32,-0.015625,high,0
3622,17/1/2011,8.26,-0.010895884,high,0
3623,18/1/2011,8.31,-0.004813478,high,0
3624,19/1/2011,8.28,0.010869565,low,0
3625,20/1/2011,8.25,0.007272727,low,0
3626,21/1/2011,8.25,0.007272727,low,0
3627,24/1/2011,8.27,0.007255139,low,0
3628,25/1/2011,8.26,0.015738499,low,0
3629,26/1/2011,8.29,0.016887817,low,0
3630,27/1/2011,8.31,0.02166065,low,0
3631,28/1/2011,8.19,0.04029304,bit low,0
3632,31/1/2011,8.17,0.045287638,bit low,0
3633,1/2/2011,8.27,0.027811366,bit low,0
3634,8/2/2011,8.37,0.007168459,low,0
3635,9/2/2011,8.31,0.009626955,low,0
3636,10/2/2011,8.31,0.015643803,low,0
3637,11/2/2011,8.33,0.021608643,low,0
3638,14/2/2011,8.39,0.011918951,low,0
3639,15/2/2011,8.43,0.00118624,low,0
3640,16/2/2011,8.49,-0.001177856,high,0
3641,17/2/2011,8.52,-0.008215962,high,0
3642,18/2/2011,8.54,-0.015222482,high,0
3643,21/2/2011,8.5,-0.009411765,high,0
3644,22/2/2011,8.43,-0.004744958,high,0
3645,23/2/2011,8.39,-0.008343266,high,0
3646,24/2/2011,8.44,-0.015402844,high,0
3647,25/2/2011,8.51,-0.034077556,bit high,0
3648,1/3/2011,8.49,-0.05418139,bit high,0
3649,2/3/2011,8.44,-0.05450237,bit high,0
3650,3/3/2011,8.48,-0.045990566,bit high,0
3651,4/3/2011,8.45,-0.037869822,bit high,0
3652,7/3/2011,8.41,-0.020214031,high,0
3653,8/3/2011,8.42,-0.017814727,high,0
3654,9/3/2011,8.39,-0.011918951,high,0
3655,10/3/2011,8.32,0.001201923,low,0
3656,11/3/2011,8.31,0.002406739,low,0
3657,14/3/2011,8.22,0.01216545,low,0
3658,15/3/2011,8.03,0.0373599,bit low,0
3659,16/3/2011,7.98,0.052631579,bit low,0
3660,17/3/2011,8.09,0.03461063,bit low,0
3661,18/3/2011,8.13,0.029520295,bit low,0
3662,21/3/2011,8.24,0.019417476,low,0
3663,22/3/2011,8.27,0.010882709,low,0
3664,23/3/2011,8.29,0.010856454,low,0
3665,24/3/2011,8.33,0.006002401,low,0
3666,25/3/2011,8.33,0.00120048,low,0
3667,28/3/2011,8.32,0.006009615,low,0
3668,29/3/2011,8.33,0.0,none,0
3669,30/3/2011,8.4,-0.004761905,high,0
3670,31/3/2011,8.37,-0.013142174,high,0
3671,1/4/2011,8.37,-0.011947431,high,0
3672,6/4/2011,8.4,0.0,none,0
3673,7/4/2011,8.36,0.009569378,low,0
3674,8/4/2011,8.38,0.005966587,low,0
3675,11/4/2011,8.38,0.007159905,low,0
3676,12/4/2011,8.34,0.017985612,low,0
3677,13/4/2011,8.37,0.020310633,low,0
3678,14/4/2011,8.33,0.030012005,bit low,0
3679,15/4/2011,8.36,0.027511962,bit low,0
3680,18/4/2011,8.26,0.037530266,bit low,0
3681,19/4/2011,8.27,0.030229746,bit low,0
3682,20/4/2011,8.4,0.008333333,low,0
3683,21/4/2011,8.44,0.004739336,low,0
3684,22/4/2011,8.43,0.0,none,0
3685,25/4/2011,8.44,0.003554502,low,0
3686,26/4/2011,8.49,-0.004711425,high,0
3687,27/4/2011,8.54,-0.011709602,high,0
3688,28/4/2011,8.58,-0.01981352,high,0
3689,29/4/2011,8.59,-0.024447031,high,0
3690,3/5/2011,8.57,-0.024504084,high,0
3691,4/5/2011,8.52,-0.01056338,high,0
3692,5/5/2011,8.47,-0.002361275,high,0
3693,6/5/2011,8.48,-0.011792453,high,0
3694,9/5/2011,8.43,-0.016607355,high,0
3695,10/5/2011,8.47,-0.018890201,high,0
3696,11/5/2011,8.45,-0.013017751,high,0
3697,12/5/2011,8.44,-0.009478673,high,0
3698,13/5/2011,8.41,-0.001189061,high,0
3699,16/5/2011,8.38,0.001193317,low,0
3700,17/5/2011,8.36,0.013157895,low,0
3701,18/5/2011,8.43,-0.007117438,high,0
3702,19/5/2011,8.45,-0.01183432,high,0
3703,20/5/2011,8.38,-0.009546539,high,0
3704,23/5/2011,8.29,-0.001206273,high,0
3705,24/5/2011,8.31,-0.010830325,high,0
3706,25/5/2011,8.34,-0.009592326,high,0
3707,26/5/2011,8.36,-0.022727273,high,0
3708,27/5/2011,8.4,-0.025,high,0
3709,30/5/2011,8.39,-0.013110846,high,0
3710,31/5/2011,8.47,-0.037780401,bit high,0
3711,1/6/2011,8.37,-0.028673835,bit high,0
3712,2/6/2011,8.35,-0.020359281,high,0
3713,3/6/2011,8.3,-0.013253012,high,0
3714,7/6/2011,8.28,0.0,none,0
3715,8/6/2011,8.22,0.0,none,0
3716,9/6/2011,8.26,-0.013317191,high,0
3717,10/6/2011,8.17,-0.007343941,high,0
3718,13/6/2011,8.19,-0.006105006,high,0
3719,14/6/2011,8.28,-0.009661836,high,0
3720,15/6/2011,8.15,0.019631902,low,0
3721,16/6/2011,8.13,0.030750308,bit low,0
3722,17/6/2011,8.18,0.031784841,bit low,0
3723,20/6/2011,8.19,0.030525031,bit low,0
3724,21/6/2011,8.28,0.019323671,low,0
3725,22/6/2011,8.22,0.0243309,low,0
3726,23/6/2011,8.15,0.03803681,bit low,0
3727,24/6/2011,8.11,0.036991369,bit low,0
3728,27/6/2011,8.14,0.014742015,low,0
3729,28/6/2011,8.2,0.006097561,low,0
3730,29/6/2011,8.31,-0.002406739,high,0
3731,30/6/2011,8.38,-0.014319809,high,0
3732,1/7/2011,8.44,-0.02014218,high,0
3733,4/7/2011,8.44,-0.029620853,bit high,0
3734,5/7/2011,8.44,-0.021327014,high,0
3735,6/7/2011,8.42,-0.013064133,high,0
3736,7/7/2011,8.46,-0.008274232,high,0
3737,8/7/2011,8.41,0.003567182,low,0
3738,11/7/2011,8.26,0.016949153,low,0
3739,12/7/2011,8.25,0.019393939,low,0
3740,13/7/2011,8.29,0.002412545,low,0
3741,14/7/2011,8.26,0.0,none,0
3742,15/7/2011,8.27,-0.00362757,high,0
3743,18/7/2011,8.19,0.0,none,0
3744,19/7/2011,8.26,-0.030266344,bit high,0
3745,20/7/2011,8.31,-0.039711191,bit high,0
3746,21/7/2011,8.39,-0.082240763,very high,0
3747,22/7/2011,8.44,-0.092417062,very high,0
3748,25/7/2011,8.4,-0.126190476,very high,0
3749,26/7/2011,8.41,-0.109393579,very high,0
3750,27/7/2011,8.31,-0.120336943,very high,0
3751,28/7/2011,8.26,-0.092009685,very high,0
3752,29/7/2011,8.24,-0.08131068,bit high,0
3753,1/8/2011,8.19,-0.062271062,bit high,0
3754,2/8/2011,8.01,-0.043695381,bit high,0
3755,3/8/2011,7.98,-0.035087719,bit high,0
3756,4/8/2011,7.7,-0.02987013,bit high,0
3757,5/8/2011,7.66,-0.032637076,bit high,0
3758,8/8/2011,7.34,0.01226158,low,0
3759,9/8/2011,7.49,0.010680908,low,0
3760,10/8/2011,7.31,0.042407661,bit low,0
3761,11/8/2011,7.5,0.006666667,low,0
3762,12/8/2011,7.57,0.002642008,low,0
3763,15/8/2011,7.68,0.005208333,low,0
3764,16/8/2011,7.66,0.009138381,low,0
3765,17/8/2011,7.7,0.015584416,low,0
3766,18/8/2011,7.47,0.040160643,bit low,0
3767,19/8/2011,7.41,0.031039136,bit low,0
3768,22/8/2011,7.43,0.01345895,low,0
3769,23/8/2011,7.57,-0.011889036,high,0
3770,24/8/2011,7.62,0.002624672,low,0
3771,25/8/2011,7.55,0.01192053,low,0
3772,26/8/2011,7.59,-0.018445323,high,0
3773,29/8/2011,7.72,-0.028497409,high,0
3774,30/8/2011,7.73,-0.015523933,high,0
3775,31/8/2011,7.82,-0.008951407,high,0
3776,1/9/2011,7.77,0.001287001,low,0
3777,2/9/2011,7.64,0.009162304,low,0
3778,5/9/2011,7.53,0.033200531,bit low,0
3779,6/9/2011,7.48,0.02540107,bit low,0
3780,7/9/2011,7.64,-0.018324607,high,0
3781,8/9/2011,7.64,-0.011780105,high,0
3782,9/9/2011,7.45,0.032214765,bit low,0
3783,13/9/2011,7.5,0.045333333,bit low,0
3784,14/9/2011,7.61,0.021024967,low,0
3785,15/9/2011,7.75,0.009032258,low,0
3786,16/9/2011,7.78,-0.01285347,high,0
3787,19/9/2011,7.71,-0.019455253,high,0
3788,20/9/2011,7.78,-0.028277635,high,0
3789,21/9/2011,7.67,0.001303781,low,0
3790,22/9/2011,7.5,0.044,bit low,0
3791,23/9/2011,7.55,0.031788079,bit low,0
3792,26/9/2011,7.69,0.033810143,bit low,0
3793,27/9/2011,7.84,0.026785714,bit low,0
3794,28/9/2011,7.77,0.028314028,bit low,0
3795,29/9/2011,7.82,0.034526854,bit low,0
3796,30/9/2011,7.68,0.032552083,bit low,0
3797,3/10/2011,7.56,0.058201058,bit low,0
3798,4/10/2011,7.56,0.055555556,bit low,0
3799,5/10/2011,7.68,0.040364583,bit low,0
3800,6/10/2011,7.83,0.039591315,bit low,0
3801,7/10/2011,7.79,0.050064185,bit low,0
3802,11/10/2011,7.95,0.016352201,low,0
3803,12/10/2011,8.05,0.011180124,low,0
3804,13/10/2011,7.99,0.048811014,bit low,0
3805,14/10/2011,8.09,0.030902349,bit low,0
3806,17/10/2011,7.93,0.026481715,bit low,0
3807,18/10/2011,8.0,-0.00875,high,0
3808,19/10/2011,7.98,0.003759398,low,0
3809,20/10/2011,7.99,0.020025031,low,0
3810,21/10/2011,8.14,-0.011056511,high,0
3811,24/10/2011,8.18,-0.011002445,high,0
3812,25/10/2011,8.08,0.008663366,low,0
3813,26/10/2011,8.14,-0.023341523,high,0
3814,27/10/2011,8.38,-0.046539379,bit high,0
3815,28/10/2011,8.34,-0.026378897,high,0
3816,31/10/2011,8.14,-0.00982801,high,0
3817,1/11/2011,7.93,0.013871375,low,0
3818,2/11/2011,8.01,-0.004993758,high,0
3819,3/11/2011,8.15,-0.034355828,bit high,0
3820,4/11/2011,8.05,-0.023602484,high,0
3821,7/11/2011,8.09,-0.04697157,bit high,0
3822,8/11/2011,8.15,-0.056441718,bit high,0
3823,9/11/2011,7.95,-0.047798742,bit high,0
3824,10/11/2011,7.99,-0.053817272,bit high,0
3825,11/11/2011,8.12,-0.071428571,bit high,0
3826,14/11/2011,8.06,-0.035980149,bit high,0
3827,15/11/2011,8.04,-0.028606965,bit high,0
3828,16/11/2011,7.97,0.006273526,low,0
3829,17/11/2011,7.87,0.017789072,low,0
3830,18/11/2011,7.86,0.020356234,low,0
3831,21/11/2011,7.71,0.051880674,bit low,0
3832,22/11/2011,7.69,0.054616385,bit low,0
3833,23/11/2011,7.57,0.071334214,very low,0
3834,24/11/2011,7.56,0.056878307,bit low,0
3835,25/11/2011,7.54,0.072944297,very low,1
3836,28/11/2011,7.77,0.025740026,bit low,0
3837,29/11/2011,7.81,0.015364917,low,0
3838,30/11/2011,8.02,-0.023690773,high,0
3839,1/12/2011,8.01,-0.016229713,high,0
3840,2/12/2011,8.02,-0.016209476,high,0
3841,5/12/2011,8.11,-0.034525277,bit high,0
3842,6/12/2011,8.11,-0.014796547,high,0
3843,7/12/2011,8.11,-0.012330456,high,0
3844,8/12/2011,7.99,0.008760951,low,0
3845,9/12/2011,8.09,0.002472188,low,0
3846,12/12/2011,7.97,0.018820577,low,0
3847,13/12/2011,7.93,0.025220681,bit low,0
3848,14/12/2011,7.83,0.029374202,bit low,0
3849,15/12/2011,7.88,0.026649746,bit low,0
3850,16/12/2011,7.89,0.027883397,bit low,0
3851,19/12/2011,7.83,0.038314176,bit low,0
3852,20/12/2011,7.99,0.031289111,bit low,0
3853,21/12/2011,8.01,0.028714107,bit low,0
3854,22/12/2011,8.06,0.013647643,low,0
3855,23/12/2011,8.11,0.001233046,low,0
3856,26/12/2011,8.12,-0.001231527,high,0
3857,27/12/2011,8.13,0.002460025,low,0
3858,28/12/2011,8.06,0.007444169,low,0
3859,29/12/2011,8.09,0.004944376,low,0
3860,30/12/2011,8.11,-0.001233046,high,0
3861,2/1/2012,8.13,-0.002460025,high,0
3862,3/1/2012,8.24,-0.012135922,high,0
3863,4/1/2012,8.24,-0.006067961,high,0
3864,5/1/2012,8.17,0.009791922,low,0
3865,6/1/2012,8.12,0.020935961,low,0
3866,9/1/2012,8.11,0.013563502,low,0
3867,10/1/2012,8.15,0.006134969,low,0
3868,11/1/2012,8.12,0.023399015,low,0
3869,12/1/2012,8.13,0.019680197,low,0
3870,13/1/2012,8.1,0.034567901,bit low,0
3871,16/1/2012,8.11,0.032059186,bit low,0
3872,17/1/2012,8.14,0.027027027,bit low,0
3873,18/1/2012,8.19,0.023199023,low,0
3874,19/1/2012,8.25,0.020606061,low,0
3875,20/1/2012,8.29,0.015681544,low,0
3876,30/1/2012,8.22,0.013381995,low,0
3877,31/1/2012,8.2,0.02195122,low,0
3878,1/2/2012,8.31,0.006016847,low,0
3879,2/2/2012,8.29,0.006031363,low,0
3880,3/2/2012,8.38,0.002386635,low,0
3881,4/2/2012,8.37,0.013142174,low,0
3882,6/2/2012,8.36,0.0215311,low,0
3883,7/2/2012,8.38,0.015513126,low,0
3884,8/2/2012,8.42,0.004750594,low,0
3885,9/2/2012,8.42,0.008313539,low,0
3886,10/2/2012,8.33,0.024009604,low,0
3887,13/2/2012,8.38,0.014319809,low,0
3888,14/2/2012,8.36,0.0215311,low,0
3889,15/2/2012,8.34,0.019184652,low,0
3890,16/2/2012,8.4,0.011904762,low,0
3891,17/2/2012,8.48,-0.002358491,high,0
3892,20/2/2012,8.54,-0.028103044,high,0
3893,21/2/2012,8.51,-0.01880141,high,0
3894,22/2/2012,8.46,-0.001182033,high,0
3895,23/2/2012,8.49,-0.003533569,high,0
3896,24/2/2012,8.53,-0.007033998,high,0
3897,29/2/2012,8.5,0.011764706,low,0
3898,1/3/2012,8.54,0.009367681,low,0
3899,2/3/2012,8.5,0.02,low,0
3900,3/3/2012,8.5,0.024705882,bit low,0
3901,5/3/2012,8.46,0.030732861,bit low,0
3902,6/3/2012,8.3,0.044578313,bit low,0
3903,7/3/2012,8.35,0.038323353,bit low,0
3904,8/3/2012,8.45,0.016568047,low,0
3905,9/3/2012,8.46,0.021276596,low,0
3906,12/3/2012,8.47,0.029515939,bit low,0
3907,13/3/2012,8.6,0.015116279,low,0
3908,14/3/2012,8.62,0.004640371,low,0
3909,15/3/2012,8.67,-0.00922722,high,0
3910,16/3/2012,8.71,-0.010332951,high,0
3911,19/3/2012,8.72,-0.004587156,high,0
3912,20/3/2012,8.67,-0.006920415,high,0
3913,21/3/2012,8.67,-0.027681661,high,0
3914,22/3/2012,8.59,-0.017462165,high,0
3915,23/3/2012,8.64,-0.028935185,bit high,0
3916,26/3/2012,8.72,-0.055045872,bit high,0
3917,27/3/2012,8.73,-0.050400916,bit high,0
3918,28/3/2012,8.66,-0.030023095,bit high,0
3919,29/3/2012,8.59,-0.036088475,bit high,0
3920,30/3/2012,8.62,-0.039443155,bit high,0
3921,2/4/2012,8.68,-0.029953917,bit high,0
3922,3/4/2012,8.61,-0.025551684,high,0
3923,5/4/2012,8.43,-0.009489917,high,0
3924,6/4/2012,8.44,-0.005924171,high,0
3925,9/4/2012,8.39,-0.016686532,high,0
3926,10/4/2012,8.24,0.007281553,low,0
3927,11/4/2012,8.29,0.010856454,low,0
3928,12/4/2012,8.4,0.0,none,0
3929,13/4/2012,8.28,0.019323671,low,0
3930,16/4/2012,8.28,0.009661836,low,0
3931,17/4/2012,8.42,-0.007125891,high,0
3932,18/4/2012,8.39,-0.008343266,high,0
3933,19/4/2012,8.35,-0.017964072,high,0
3934,20/4/2012,8.39,-0.020262217,high,0
3935,23/4/2012,8.25,-0.013333333,high,0
3936,24/4/2012,8.3,-0.024096386,high,0
3937,25/4/2012,8.38,-0.031026253,bit high,0
3938,26/4/2012,8.4,-0.035714286,bit high,0
3939,27/4/2012,8.44,-0.052132701,bit high,0
3940,30/4/2012,8.36,-0.050239234,bit high,0
3941,2/5/2012,8.36,-0.055023923,bit high,0
3942,3/5/2012,8.32,-0.0625,bit high,0
3943,4/5/2012,8.2,-0.053658537,bit high,0
3944,7/5/2012,8.22,-0.0486618,bit high,0
3945,8/5/2012,8.14,-0.033169533,bit high,0
3946,9/5/2012,8.1,-0.039506173,bit high,0
3947,10/5/2012,8.12,-0.036945813,bit high,0
3948,11/5/2012,8.1,-0.037037037,bit high,0
3949,14/5/2012,8.0,-0.0225,high,0
3950,15/5/2012,7.94,-0.008816121,high,0
3951,16/5/2012,7.9,-0.015189873,high,0
3952,17/5/2012,7.8,-0.002564103,high,0
3953,18/5/2012,7.76,-0.012886598,high,0
3954,21/5/2012,7.82,-0.020460358,high,0
3955,22/5/2012,7.87,-0.021601017,high,0
3956,23/5/2012,7.78,0.007712082,low,0
3957,24/5/2012,7.82,0.008951407,low,0
3958,25/5/2012,7.8,0.011538462,low,0
3959,28/5/2012,7.82,0.003836317,low,0
3960,29/5/2012,7.87,0.003811944,low,0
3961,30/5/2012,7.78,0.01285347,low,0
3962,31/5/2012,7.78,0.015424165,low,0
3963,1/6/2012,7.66,0.044386423,bit low,0
3964,4/6/2012,7.66,0.044386423,bit low,0
3965,5/6/2012,7.7,0.051948052,bit low,0
3966,6/6/2012,7.84,0.039540816,bit low,0
3967,7/6/2012,7.89,0.020278834,low,0
3968,8/6/2012,7.89,0.01774398,low,0
3969,11/6/2012,7.85,0.007643312,low,0
3970,12/6/2012,7.9,0.001265823,low,0
3971,13/6/2012,7.88,0.015228426,low,0
3972,14/6/2012,7.9,0.008860759,low,0
3973,15/6/2012,8.0,0.025,bit low,0
3974,18/6/2012,8.0,0.03125,bit low,0
3975,19/6/2012,8.1,0.024691358,bit low,0
3976,20/6/2012,8.15,0.017177914,low,0
3977,21/6/2012,8.05,0.02484472,bit low,0
3978,22/6/2012,8.03,0.01369863,low,0
3979,25/6/2012,7.91,0.02528445,bit low,0
3980,26/6/2012,7.91,0.026548673,bit low,0
3981,27/6/2012,8.0,0.015,low,0
3982,28/6/2012,7.97,0.007528231,low,0
3983,29/6/2012,8.2,-0.006097561,high,0
3984,2/7/2012,8.25,-0.015757576,high,0
3985,3/7/2012,8.3,-0.01686747,high,0
3986,4/7/2012,8.29,-0.009650181,high,0
3987,5/7/2012,8.25,0.006060606,low,0
3988,6/7/2012,8.14,0.003685504,low,0
3989,9/7/2012,8.11,-0.007398274,high,0
3990,10/7/2012,8.12,-0.017241379,high,0
3991,11/7/2012,8.12,-0.011083744,high,0
3992,12/7/2012,8.03,0.01743462,low,0
3993,13/7/2012,8.15,0.020858896,low,0
3994,16/7/2012,8.12,0.030788177,bit low,0
3995,17/7/2012,8.16,0.020833333,low,0
3996,18/7/2012,8.21,0.014616322,low,0
3997,19/7/2012,8.3,0.013253012,low,0
3998,20/7/2012,8.17,0.033047736,bit low,0
3999,23/7/2012,8.05,0.059627329,very low,0
4000,24/7/2012,7.98,0.068922306,very low,1
4001,25/7/2012,8.03,0.062266501,very low,0
4002,26/7/2012,8.17,0.044063647,bit low,0
4003,27/7/2012,8.32,0.025240385,bit low,0
4004,30/7/2012,8.37,0.020310633,low,0
4005,31/7/2012,8.33,0.022809124,low,0
4006,1/8/2012,8.33,0.028811525,bit low,0
4007,3/8/2012,8.41,0.023781213,low,0
4008,6/8/2012,8.44,0.018957346,low,0
4009,7/8/2012,8.53,0.010550996,low,0
4010,8/8/2012,8.53,0.005861665,low,0
4011,9/8/2012,8.53,0.002344666,low,0
4012,10/8/2012,8.53,0.001172333,low,0
4013,13/8/2012,8.53,0.002344666,low,0
4014,14/8/2012,8.54,-0.00117096,high,0
4015,15/8/2012,8.52,0.001173709,low,0
4016,16/8/2012,8.57,-0.011668611,high,0
4017,17/8/2012,8.61,-0.013937282,high,0
4018,20/8/2012,8.6,-0.012790698,high,0
4019,21/8/2012,8.62,-0.020881671,high,0
4020,22/8/2012,8.58,-0.018648019,high,0
4021,23/8/2012,8.55,0.003508772,low,0
4022,24/8/2012,8.54,0.016393443,low,0
4023,27/8/2012,8.55,0.009356725,low,0
4024,28/8/2012,8.53,0.016412661,low,0
4025,29/8/2012,8.53,0.022274326,low,0
4026,30/8/2012,8.47,0.037780401,bit low,0
4027,31/8/2012,8.49,0.043580683,bit low,0
4028,3/9/2012,8.49,0.035335689,bit low,0
4029,4/9/2012,8.44,0.039099526,bit low,0
4030,5/9/2012,8.42,0.039192399,bit low,0
4031,6/9/2012,8.58,0.01981352,low,0
4032,7/9/2012,8.68,0.00921659,low,0
4033,10/9/2012,8.63,0.010428737,low,0
4034,11/9/2012,8.67,0.002306805,low,0
4035,12/9/2012,8.72,-0.014908257,high,0
4036,13/9/2012,8.79,-0.020477816,high,0
4037,14/9/2012,8.86,-0.040632054,bit high,0
4038,17/9/2012,8.79,-0.025028441,high,0
4039,18/9/2012,8.77,-0.022805017,high,0
4040,19/9/2012,8.75,-0.022857143,high,0
4041,20/9/2012,8.75,-0.018285714,high,0
4042,21/9/2012,8.76,-0.01369863,high,0
4043,24/9/2012,8.72,-0.016055046,high,0
4044,25/9/2012,8.69,-0.019562716,high,0
4045,26/9/2012,8.59,-0.010477299,high,0
4046,27/9/2012,8.61,-0.017421603,high,0
4047,28/9/2012,8.5,0.001176471,low,0
4048,1/10/2012,8.57,0.003500583,low,0
4049,2/10/2012,8.57,0.011668611,low,0
4050,3/10/2012,8.55,0.01871345,low,0
4051,4/10/2012,8.59,0.002328289,low,0
4052,5/10/2012,8.64,-0.00462963,high,0
4053,8/10/2012,8.58,-0.013986014,high,0
4054,9/10/2012,8.52,-0.008215962,high,0
4055,11/10/2012,8.5,-0.002352941,high,0
4056,12/10/2012,8.46,0.001182033,low,0
4057,15/10/2012,8.51,-0.009400705,high,0
4058,16/10/2012,8.6,-0.015116279,high,0
4059,17/10/2012,8.67,-0.023068051,high,0
4060,18/10/2012,8.71,-0.017221584,high,0
4061,19/10/2012,8.61,-0.012775842,high,0
4062,22/10/2012,8.6,-0.015116279,high,0
4063,23/10/2012,8.46,0.007092199,low,0
4064,24/10/2012,8.45,-0.008284024,high,0
4065,25/10/2012,8.48,-0.02240566,high,0
4066,26/10/2012,8.47,-0.023612751,high,0
4067,29/10/2012,8.43,-0.023724792,high,0
4068,30/10/2012,8.47,-0.029515939,bit high,0
4069,31/10/2012,8.47,-0.038961039,bit high,0
4070,1/11/2012,8.56,-0.053738318,bit high,0
4071,2/11/2012,8.5,-0.043529412,bit high,0
4072,5/11/2012,8.47,-0.025974026,high,0
4073,6/11/2012,8.52,-0.034037559,bit high,0
4074,7/11/2012,8.38,-0.015513126,high,0
4075,8/11/2012,8.29,0.001206273,low,0
4076,9/11/2012,8.27,0.015719468,low,0
